,COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,REGISTERED TO TEST,NOT TESTED ** (See Below),VALID SCORES,MEAN SCALE SCORE,L1 PERCENT,L2 PERCENT,L3 PERCENT,L4 PERCENT,L5 PERCENT,GRADE
2904,03,BERGEN,5150,TEANECK TWP,110.0,NATHANIEL HAWTHORNE ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,100,750,7,12,28,43,10,4
2915,03,BERGEN,5150,TEANECK TWP,130.0,JAMES RUSSELL LOWELL ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,70,749,4.3,11.4,37.1,37.1,10,4
2930,03,BERGEN,5150,TEANECK TWP,150.0,JOHN GREENLEAF WHITTIER ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,96,741,10.4,19.8,27.1,37.5,5.2,4
2943,03,BERGEN,5150,TEANECK TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,266,747,7.5,14.7,30.1,39.5,8.3,4
2958,03,BERGEN,5160,TENAFLY BORO,70.0,J SPENCER SMITH SCHOOL,I,TOTAL,ALL STUDENTS,*,*,74,785,0,4.1,5.4,44.6,45.9,4
2970,03,BERGEN,5160,TENAFLY BORO,80.0,MALCOLM S MACKAY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,73,780,0,1.4,9.6,46.6,42.5,4
2983,03,BERGEN,5160,TENAFLY BORO,90.0,RALPH S MAUGHAM SCHOOL,I,TOTAL,ALL STUDENTS,*,*,73,770,2.7,4.1,16.4,52.1,24.7,4
2996,03,BERGEN,5160,TENAFLY BORO,100.0,WALTER STILLMAN SCHOOL,I,TOTAL,ALL STUDENTS,*,*,72,782,0,2.8,5.6,52.8,38.9,4
3009,03,BERGEN,5160,TENAFLY BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,292,779,.7,3.1,9.2,49,38,4
3023,03,BERGEN,5330,UPPER SADDLE RIVER BORO,60.0,EDITH A. BOGERT ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,139,777,0,3.6,14.4,46,36,4
3036,03,BERGEN,5330,UPPER SADDLE RIVER BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,139,777,0,3.6,14.4,46,36,4
3049,03,BERGEN,5410,WALDWICK BORO,40.0,CRESCENT ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,56,770,1.8,8.9,16.1,46.4,26.8,4
3057,03,BERGEN,5410,WALDWICK BORO,50.0,JULIA A TRAPHAGEN SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,48,763,0,8.3,27.1,45.8,18.8,4
3066,03,BERGEN,5410,WALDWICK BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,104,767,1,8.7,21.2,46.2,23.1,4
3075,03,BERGEN,5430,WALLINGTON BORO,55.0,FRANK W. GAVLAK ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,95,743,3.2,21.1,40,32.6,3.2,4
3088,03,BERGEN,5430,WALLINGTON BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,96,742,4.2,20.8,39.6,32.3,3.1,4
3101,03,BERGEN,5755,WESTWOOD REGIONAL,60.0,BERKELEY ELEMENTARY,GH,TOTAL,ALL STUDENTS,*,*,49,762,6.1,8.2,10.2,59.2,16.3,4
3114,03,BERGEN,5755,WESTWOOD REGIONAL,65.0,JESSIE F. GEORGE ELEMENTARY,GH,TOTAL,ALL STUDENTS,*,*,38,754,0,10.5,31.6,50,7.9,4
3123,03,BERGEN,5755,WESTWOOD REGIONAL,70.0,BROOKSIDE ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,62,753,1.6,9.7,32.3,51.6,4.8,4
3135,03,BERGEN,5755,WESTWOOD REGIONAL,80.0,WASHINGTON ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,53,771,0,0,24.5,45.3,30.2,4
3148,03,BERGEN,5755,WESTWOOD REGIONAL,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,202,760,2,6.9,24.8,51.5,14.9,4
3161,03,BERGEN,5830,WOOD-RIDGE BORO,300.0,WOOD-RIDGE INTERMEDIATE SCHOOL,FG,TOTAL,ALL STUDENTS,87,13,74,760,0,6.8,27,51.4,14.9,4
3170,03,BERGEN,5830,WOOD-RIDGE BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,87,13,74,760,0,6.8,27,51.4,14.9,4
3179,03,BERGEN,5880,WOODCLIFF LAKE BORO,30.0,DORCHESTER ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,82,772,3.7,1.2,14.6,50,30.5,4
3192,03,BERGEN,5880,WOODCLIFF LAKE BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,82,772,3.7,1.2,14.6,50,30.5,4
3205,03,BERGEN,5920,WYCKOFF TWP,10.0,ABRAHAM LINCOLN ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,52,778,0,1.9,11.5,53.8,32.7,4
3216,03,BERGEN,5920,WYCKOFF TWP,20.0,CALVIN COOLIDGE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,66,775,1.5,1.5,6.1,65.2,25.8,4
3227,03,BERGEN,5920,WYCKOFF TWP,30.0,GEORGE WASHINGTON ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,72,773,1.4,5.6,13.9,56.9,22.2,4
3238,03,BERGEN,5920,WYCKOFF TWP,50.0,SICOMAC ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,47,760,4.3,4.3,21.3,61.7,8.5,4
3247,03,BERGEN,5920,WYCKOFF TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,249,12,237,772,1.7,3.4,12.7,59.5,22.8,4
3260,05,BURLINGTON,0200,BASS RIVER TWP,50.0,BASS RIVER TOWNSHIP ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,11,758,0,9.1,18.2,72.7,0,4
3270,05,BURLINGTON,0200,BASS RIVER TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,11,758,0,9.1,18.2,72.7,0,4
3280,05,BURLINGTON,0380,BEVERLY CITY,25.0,BEVERLY CITY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,22,738,13.6,13.6,36.4,31.8,4.5,4
3292,05,BURLINGTON,0380,BEVERLY CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,22,738,13.6,13.6,36.4,31.8,4.5,4
3304,05,BURLINGTON,0475,BORDENTOWN REGIONAL,90.0,MAC FARLAND INTERMEDIATE,FG,TOTAL,ALL STUDENTS,*,*,188,750,2.7,17,32.4,37.8,10.1,4
3317,05,BURLINGTON,0475,BORDENTOWN REGIONAL,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,188,750,2.7,17,32.4,37.8,10.1,4
3330,05,BURLINGTON,0600,BURLINGTON CITY,85.0,WILBUR WATTS INTERMEDIATE SCHOOL,B,TOTAL,ALL STUDENTS,*,*,94,732,22.3,17,26.6,27.7,6.4,4
3343,05,BURLINGTON,0600,BURLINGTON CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,94,732,22.3,17,26.6,27.7,6.4,4
3356,05,BURLINGTON,0620,BURLINGTON TWP,37.0,FOUNTAIN WOODS ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,292,13,279,744,3.9,16.8,38.7,35.1,5.4,4
3372,05,BURLINGTON,0620,BURLINGTON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,292,13,279,744,3.9,16.8,38.7,35.1,5.4,4
3388,05,BURLINGTON,0830,CHESTERFIELD TWP,25.0,CHESTERFIELD TOWNSHIP ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,106,771,0,6.6,18.9,49.1,25.5,4
3399,05,BURLINGTON,0830,CHESTERFIELD TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,106,771,0,6.6,18.9,49.1,25.5,4
3410,05,BURLINGTON,0840,CINNAMINSON TWP,60.0,ELEANOR RUSH INTERMEDIATE SCHOOL,FG,TOTAL,ALL STUDENTS,183,35,148,754,3.4,8.8,26.4,53.4,8.1,4
3424,05,BURLINGTON,0840,CINNAMINSON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,183,35,148,754,3.4,8.8,26.4,53.4,8.1,4
3438,05,BURLINGTON,1030,DELANCO TWP,30.0,M. JOAN PEARSON ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,43,736,9.3,23.3,34.9,30.2,2.3,4
3451,05,BURLINGTON,1030,DELANCO TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,43,736,9.3,23.3,34.9,30.2,2.3,4
3464,05,BURLINGTON,1060,DELRAN TWP,15.0,DELRAN INTERMEDIATE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,127,751,3.1,11.8,31.5,44.1,9.4,4
3478,05,BURLINGTON,1060,DELRAN TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,127,751,3.1,11.8,31.5,44.1,9.4,4
3492,05,BURLINGTON,1250,EASTAMPTON TWP,60.0,EASTAMPTON TOWNSHIP SCHOOL DISTRICT,FG,TOTAL,ALL STUDENTS,*,*,58,734,10.3,31,27.6,29.3,1.7,4
3503,05,BURLINGTON,1250,EASTAMPTON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,58,734,10.3,31,27.6,29.3,1.7,4
3514,05,BURLINGTON,1280,EDGEWATER PARK TWP,50.0,MAGOWAN ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,83,738,9.6,22.9,27.7,37.3,2.4,4
3528,05,BURLINGTON,1280,EDGEWATER PARK TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,83,738,9.6,22.9,27.7,37.3,2.4,4
3542,05,BURLINGTON,1420,EVESHAM TWP,30.0,FRANCES DEMASI ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,56,754,1.8,10.7,28.6,51.8,7.1,4
3553,05,BURLINGTON,1420,EVESHAM TWP,50.0,FLORENCE V EVANS,I,TOTAL,ALL STUDENTS,96,13,83,752,6,9.6,32.5,39.8,12,4
3564,05,BURLINGTON,1420,EVESHAM TWP,55.0,HELEN L BEELER,I,TOTAL,ALL STUDENTS,*,*,66,741,13.6,19.7,27.3,33.3,6.1,4
3574,05,BURLINGTON,1420,EVESHAM TWP,57.0,J HAROLD VAN ZANT,I,TOTAL,ALL STUDENTS,*,*,67,758,1.5,7.5,26.9,53.7,10.4,4
3583,05,BURLINGTON,1420,EVESHAM TWP,58.0,MARLTON ELEMENTARY,I,TOTAL,ALL STUDENTS,*,*,73,760,1.4,9.6,21.9,50.7,16.4,4
3595,05,BURLINGTON,1420,EVESHAM TWP,65.0,RICHARD L RICE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,55,758,0,7.3,30.9,56.4,5.5,4
3605,05,BURLINGTON,1420,EVESHAM TWP,70.0,ROBERT B JAGGARD SCHOOL,I,TOTAL,ALL STUDENTS,*,*,63,767,1.6,1.6,19,61.9,15.9,4
3615,05,BURLINGTON,1420,EVESHAM TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,507,44,463,755,3.9,9.5,26.8,49,10.8,4
3628,05,BURLINGTON,1520,FLORENCE TWP,55.0,FLORENCE RIVERFRONT SCHOOL,DE,TOTAL,ALL STUDENTS,155,37,118,742,6.8,18.6,35.6,34.7,4.2,4
3643,05,BURLINGTON,1520,FLORENCE TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,161,39,122,742,7.4,18,35.2,35.2,4.1,4
3658,05,BURLINGTON,1910,HAINESPORT TWP,50.0,HAINESPORT TOWNSHIP SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,67,760,3,10.4,29.9,32.8,23.9,4
3671,05,BURLINGTON,1910,HAINESPORT TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,67,760,3,10.4,29.9,32.8,23.9,4
3684,05,BURLINGTON,2850,LUMBERTON TWP,20.0,BOBBY'S RUN ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,173,12,161,750,4.3,18.6,28,40.4,8.7,4
3698,05,BURLINGTON,2850,LUMBERTON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,174,12,162,749,4.9,18.5,27.8,40.1,8.6,4
3712,05,BURLINGTON,2960,MANSFIELD TWP,40.0,MANSFIELD TOWNSHIP SCHOOL DISTRICT,DE,TOTAL,ALL STUDENTS,*,*,106,764,0,7.5,26.4,49.1,17,4
3726,05,BURLINGTON,2960,MANSFIELD TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,106,764,0,7.5,26.4,49.1,17,4
3740,05,BURLINGTON,3010,MAPLE SHADE TWP,80.0,MAUDE M. WILKINS ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,161,740,8.7,21.7,31.1,34.8,3.7,4
3753,05,BURLINGTON,3010,MAPLE SHADE TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,161,740,8.7,21.7,31.1,34.8,3.7,4
3766,05,BURLINGTON,3070,MEDFORD LAKES BORO,40.0,NEETA SCHOOL,I,TOTAL,ALL STUDENTS,*,*,42,744,7.1,16.7,26.2,50,0,4
3773,05,BURLINGTON,3070,MEDFORD LAKES BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,42,744,7.1,16.7,26.2,50,0,4
3780,05,BURLINGTON,3080,MEDFORD TWP,30.0,CHAIRVILLE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,82,767,6.1,2.4,17.1,52.4,22,4
3791,05,BURLINGTON,3080,MEDFORD TWP,40.0,CRANBERRY PINES ELEMENTARY,I,TOTAL,ALL STUDENTS,*,*,60,770,1.7,0,21.7,46.7,30,4
3801,05,BURLINGTON,3080,MEDFORD TWP,45.0,KIRBY'S MILL ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,56,754,3.6,8.9,30.4,48.2,8.9,4
3813,05,BURLINGTON,3080,MEDFORD TWP,60.0,MILTON H. ALLEN ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,47,767,2.1,2.1,23.4,53.2,19.1,4
3822,05,BURLINGTON,3080,MEDFORD TWP,70.0,TAUNTON FORGE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,38,770,0,5.3,21.1,47.4,26.3,4
3832,05,BURLINGTON,3080,MEDFORD TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,304,20,284,765,3.2,3.5,22.2,50,21.1,4
3845,05,BURLINGTON,3360,MOORESTOWN TWP,115.0,MOORESTOWN UPPER ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,285,23,262,762,.8,8.8,26,49.2,15.3,4
3860,05,BURLINGTON,3360,MOORESTOWN TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,286,23,263,762,.8,8.7,25.9,49.4,15.2,4
3875,05,BURLINGTON,3430,MOUNT HOLLY TWP,50.0,GERTRUDE C. FOLWELL ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,105,749,5.7,19,23.8,41,10.5,4
3888,05,BURLINGTON,3430,MOUNT HOLLY TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,105,749,5.7,19,23.8,41,10.5,4
3901,05,BURLINGTON,3440,MOUNT LAUREL TWP,10.0,COUNTRYSIDE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,66,761,1.5,9.1,22.7,50,16.7,4
3915,05,BURLINGTON,3440,MOUNT LAUREL TWP,45.0,FLEETWOOD ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,67,762,0,6,25.4,58.2,10.4,4
3930,05,BURLINGTON,3440,MOUNT LAUREL TWP,50.0,HILLSIDE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,66,763,0,9.1,19.7,56.1,15.2,4
3941,05,BURLINGTON,3440,MOUNT LAUREL TWP,55.0,LARCHMONT ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,63,755,1.6,15.9,30.2,34.9,17.5,4
3954,05,BURLINGTON,3440,MOUNT LAUREL TWP,65.0,PARKWAY ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,80,760,1.3,13.8,23.8,43.8,17.5,4
3967,05,BURLINGTON,3440,MOUNT LAUREL TWP,75.0,SPRINGVILLE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,90,766,1.1,8.9,16.7,53.3,20,4
3981,05,BURLINGTON,3440,MOUNT LAUREL TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,453,21,432,761,.9,10.4,22.7,49.5,16.4,4
3996,05,BURLINGTON,3540,NEW HANOVER TWP,50.0,NEW HANOVER TOWNSHIP SCHOOL,B,TOTAL,ALL STUDENTS,*,*,17,751,5.9,29.4,5.9,47.1,11.8,4
4009,05,BURLINGTON,3540,NEW HANOVER TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,17,751,5.9,29.4,5.9,47.1,11.8,4
4022,05,BURLINGTON,3650,NORTH HANOVER TWP,40.0,CLARENCE B. LAMB ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,151,746,7.3,17.9,32.5,32.5,9.9,4
4036,05,BURLINGTON,3650,NORTH HANOVER TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,151,746,7.3,17.9,32.5,32.5,9.9,4
4050,05,BURLINGTON,3920,PALMYRA BORO,60.0,CHARLES STREET SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,68,749,4.4,19.1,25,42.6,8.8,4
4064,05,BURLINGTON,3920,PALMYRA BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,68,749,4.4,19.1,25,42.6,8.8,4
4078,05,BURLINGTON,4050,PEMBERTON TWP,110.0,FORT DIX ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,37,749,2.7,16.2,29.7,51.4,0,4
4088,05,BURLINGTON,4050,PEMBERTON TWP,130.0,ALEXANDER DENBO/ALETTA CRICHTON SCHOOL,B,TOTAL,ALL STUDENTS,*,*,107,732,15.9,19.6,35.5,25.2,3.7,4
4101,05,BURLINGTON,4050,PEMBERTON TWP,135.0,SAMUEL T. BUSANSKY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,118,732,8.5,33.9,27.1,28,2.5,4
4111,05,BURLINGTON,4050,PEMBERTON TWP,140.0,JOSEPH S. STACKHOUSE SCHOOL,B,TOTAL,ALL STUDENTS,*,*,100,740,7,23,28,39,3,4
4121,05,BURLINGTON,4050,PEMBERTON TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,386,24,362,736,9.7,24.9,30.1,32.6,2.8,4
4135,05,BURLINGTON,4450,RIVERSIDE TWP,60.0,RIVERSIDE ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,89,731,16.9,25.8,23.6,31.5,2.2,4
4149,05,BURLINGTON,4450,RIVERSIDE TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,89,731,16.9,25.8,23.6,31.5,2.2,4
4163,05,BURLINGTON,4460,RIVERTON,50.0,RIVERTON SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,28,766,0,10.7,21.4,46.4,21.4,4
4171,05,BURLINGTON,4460,RIVERTON,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,28,766,0,10.7,21.4,46.4,21.4,4
4179,05,BURLINGTON,4740,SHAMONG TWP,50.0,INDIAN MILLS ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,74,17,57,746,5.3,15.8,31.6,42.1,5.3,4
4188,05,BURLINGTON,4740,SHAMONG TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,74,17,57,746,5.3,15.8,31.6,42.1,5.3,4
4197,05,BURLINGTON,4930,SOUTHAMPTON TWP,60.0,SOUTHAMPTON TOWNSHIP SCHOOL #2,DE,TOTAL,ALL STUDENTS,*,*,75,750,4,13.3,33.3,40,9.3,4
4211,05,BURLINGTON,4930,SOUTHAMPTON TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,75,750,4,13.3,33.3,40,9.3,4
4225,05,BURLINGTON,5010,SPRINGFIELD TWP,50.0,SPRINGFIELD TOWNSHIP SCHOOL DISTRICT,FG,TOTAL,ALL STUDENTS,*,*,34,750,0,8.8,44.1,44.1,2.9,4
4236,05,BURLINGTON,5010,SPRINGFIELD TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,34,750,0,8.8,44.1,44.1,2.9,4
4247,05,BURLINGTON,5130,TABERNACLE TWP,60.0,TABERNACLE ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,95,21,74,744,8.1,16.2,28.4,44.6,2.7,4
4258,05,BURLINGTON,5130,TABERNACLE TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,95,21,74,744,8.1,16.2,28.4,44.6,2.7,4
4285,05,BURLINGTON,5720,WESTAMPTON,20.0,HOLLY HILLS ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,98,754,1,16.3,28.6,43.9,10.2,4
4298,05,BURLINGTON,5720,WESTAMPTON,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,98,754,1,16.3,28.6,43.9,10.2,4
4311,05,BURLINGTON,5805,WILLINGBORO TWP,64.0,GARFIELD EAST ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,61,730,16.4,27.9,36.1,19.7,0,4
4320,05,BURLINGTON,5805,WILLINGBORO TWP,65.0,HAWTHORNE PARK ELELMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,74,24,50,735,12,22,36,28,2,4
4329,05,BURLINGTON,5805,WILLINGBORO TWP,80.0,W. R. JAMES SR. ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,71,728,14.1,31,35.2,19.7,0,4
4341,05,BURLINGTON,5805,WILLINGBORO TWP,90.0,J. C. STUART ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,60,730,15,23.3,43.3,18.3,0,4
4351,05,BURLINGTON,5805,WILLINGBORO TWP,120.0,TWIN HILLS ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,53,746,5.7,22.6,28.3,35.8,7.5,4
4360,05,BURLINGTON,5805,WILLINGBORO TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,331,36,295,733,12.9,25.8,35.9,23.7,1.7,4
4373,05,BURLINGTON,5890,WOODLAND TWP,30.0,CHATSWORTH ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,18,730,16.7,27.8,27.8,27.8,0,4
4382,05,BURLINGTON,5890,WOODLAND TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,18,730,16.7,27.8,27.8,27.8,0,4
4391,07,CAMDEN,0150,AUDUBON BORO,50.0,MANSION AVENUE SCHOOL,DE,TOTAL,ALL STUDENTS,79,18,61,755,4.9,6.6,31.1,42.6,14.8,4
4403,07,CAMDEN,0150,AUDUBON BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,79,18,61,755,4.9,6.6,31.1,42.6,14.8,4
4415,07,CAMDEN,0190,BARRINGTON BORO,10.0,AVON ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,72,13,59,756,1.7,15.3,23.7,45.8,13.6,4
4426,07,CAMDEN,0190,BARRINGTON BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,72,13,59,756,1.7,15.3,23.7,45.8,13.6,4
4437,07,CAMDEN,0260,BELLMAWR BORO,20.0,BELLMAWR PARK ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,64,741,3.1,18.8,40.6,37.5,0,4
4451,07,CAMDEN,0260,BELLMAWR BORO,30.0,ETHEL M BURKE ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,57,742,1.8,28.1,33.3,33.3,3.5,4
4464,07,CAMDEN,0260,BELLMAWR BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,121,741,2.5,23.1,37.2,35.5,1.7,4
4478,07,CAMDEN,0330,BERLIN BORO,20.0,BERLIN COMMUNITY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,83,749,1.2,12,42.2,39.8,4.8,4
4491,07,CAMDEN,0330,BERLIN BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,83,749,1.2,12,42.2,39.8,4.8,4
4504,07,CAMDEN,0340,BERLIN TWP,30.0,DWIGHT D EISENHOWER MIDDLE SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,48,739,10.4,25,27.1,35.4,2.1,4
4514,07,CAMDEN,0340,BERLIN TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,48,739,10.4,25,27.1,35.4,2.1,4
4524,07,CAMDEN,0580,BROOKLAWN BORO,10.0,ALICE COSTELLO ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,24,741,0,16.7,50,29.2,4.2,4
4533,07,CAMDEN,0580,BROOKLAWN BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,24,741,0,16.7,50,29.2,4.2,4
4542,07,CAMDEN,0680,CAMDEN CITY,80.0,VETERANS MEMORIAL FAMILY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,49,708,38.8,30.6,28.6,2,0,4
4555,07,CAMDEN,0680,CAMDEN CITY,100.0,HENRY L. BONSALL FAMILY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,36,701,58.3,13.9,22.2,5.6,0,4
4565,07,CAMDEN,0680,CAMDEN CITY,145.0,OCTAVIO V. CATTO FAMILY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,49,716,26.5,34.7,30.6,8.2,0,4
4576,07,CAMDEN,0680,CAMDEN CITY,165.0,COOPER'S POYNT FAMILY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,38,711,28.9,47.4,15.8,7.9,0,4
4587,07,CAMDEN,0680,CAMDEN CITY,170.0,ALFRED CRAMER COLLEGE PREPARATORY LAB SCHOOL,A,TOTAL,ALL STUDENTS,*,*,50,715,34,36,16,14,0,4
4600,07,CAMDEN,0680,CAMDEN CITY,175.0,RILETTA TWYNE CREAM FAMILY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,44,698,50,38.6,11.4,0,0,4
4609,07,CAMDEN,0680,CAMDEN CITY,180.0,DR. HENRY H. DAVIS ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,53,706,47.2,22.6,22.6,7.5,0,4
4621,07,CAMDEN,0680,CAMDEN CITY,190.0,THOMAS H. DUDLEY FAMILY SCHOOL,A,TOTAL,ALL STUDENTS,56,11,45,711,33.3,35.6,22.2,8.9,0,4
4632,07,CAMDEN,0680,CAMDEN CITY,205.0,FOREST HILL SCHOOL,A,TOTAL,ALL STUDENTS,37,16,21,697,57.1,23.8,19,0,0,4
4642,07,CAMDEN,0680,CAMDEN CITY,210.0,COOPER B. HATCH FAMILY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,24,702,54.2,25,12.5,8.3,0,4
