,COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,REGISTERED TO TEST,NOT TESTED ** (See Below),VALID SCORES,MEAN SCALE SCORE,L1 PERCENT,L2 PERCENT,L3 PERCENT,L4 PERCENT,L5 PERCENT,GRADE
1855,03,BERGEN,2180,HILLSDALE BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,125,12,113,753,.9,14.2,30.1,46,8.8,3
1870,03,BERGEN,2200,HO HO KUS BORO,50.0,HO-HO-KUS PUBLIC SCHOOL,J,TOTAL,ALL STUDENTS,*,*,66,764,0,4.5,13.6,72.7,9.1,3
1881,03,BERGEN,2200,HO HO KUS BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,66,764,0,4.5,13.6,72.7,9.1,3
1892,03,BERGEN,2620,LEONIA BORO,60.0,ANNA C. SCOTT ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,104,747,7.7,13.5,35.6,35.6,7.7,3
1907,03,BERGEN,2620,LEONIA BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,104,747,7.7,13.5,35.6,35.6,7.7,3
1922,03,BERGEN,2710,LITTLE FERRY BORO,30.0,MEMORIAL ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,101,745,0,26.7,38.6,26.7,7.9,3
1936,03,BERGEN,2710,LITTLE FERRY BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,101,745,0,26.7,38.6,26.7,7.9,3
1950,03,BERGEN,2740,LODI BOROUGH,60.0,COLUMBUS SCHOOL,B,TOTAL,ALL STUDENTS,*,*,62,739,3.2,24.2,33.9,38.7,0,3
1963,03,BERGEN,2740,LODI BOROUGH,65.0,HILLTOP SCHOOL,B,TOTAL,ALL STUDENTS,*,*,54,751,1.9,16.7,27.8,48.1,5.6,3
1976,03,BERGEN,2740,LODI BOROUGH,80.0,ROOSEVELT SCHOOL,B,TOTAL,ALL STUDENTS,*,*,19,735,10.5,15.8,47.4,26.3,0,3
1987,03,BERGEN,2740,LODI BOROUGH,90.0,WASHINGTON SCHOOL,B,TOTAL,ALL STUDENTS,*,*,67,756,6,3,17.9,67.2,6,3
2002,03,BERGEN,2740,LODI BOROUGH,100.0,WILSON SCHOOL,B,TOTAL,ALL STUDENTS,*,*,47,743,4.3,19.1,40.4,29.8,6.4,3
2017,03,BERGEN,2740,LODI BOROUGH,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,250,747,4.4,15.2,30.4,46,4,3
2033,03,BERGEN,2860,LYNDHURST TWP,300.0,MEMORIAL CAMPUS,DE,TOTAL,ALL STUDENTS,196,17,179,746,7.3,11.7,36.9,39.7,4.5,3
2047,03,BERGEN,2860,LYNDHURST TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,196,17,179,746,7.3,11.7,36.9,39.7,4.5,3
2061,03,BERGEN,2900,MAHWAH TWP,60.0,BETSY ROSS ELEMENTARY,I,TOTAL,ALL STUDENTS,*,*,64,772,1.6,4.7,14.1,53.1,26.6,3
2073,03,BERGEN,2900,MAHWAH TWP,65.0,LENAPE MEADOWS,I,TOTAL,ALL STUDENTS,*,*,103,763,1,6.8,27.2,44.7,20.4,3
2086,03,BERGEN,2900,MAHWAH TWP,80.0,GEORGE WASHINGTON SCHOOL,I,TOTAL,ALL STUDENTS,*,*,43,758,0,7,23.3,65.1,4.7,3
2094,03,BERGEN,2900,MAHWAH TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,210,765,1,6.2,22.4,51.4,19,3
2107,03,BERGEN,3060,MAYWOOD BORO,70.0,MEMORIAL,FG,TOTAL,ALL STUDENTS,*,*,92,752,1.1,14.1,33.7,40.2,10.9,3
2119,03,BERGEN,3060,MAYWOOD BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,92,752,1.1,14.1,33.7,40.2,10.9,3
2131,03,BERGEN,3170,MIDLAND PARK BORO,70.0,HIGHLAND ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,49,754,0,6.1,30.6,53.1,10.2,3
2143,03,BERGEN,3170,MIDLAND PARK BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,49,754,0,6.1,30.6,53.1,10.2,3
2155,03,BERGEN,3330,MONTVALE BORO,30.0,MEMORIAL ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,111,759,1.8,8.1,26.1,55,9,3
2167,03,BERGEN,3330,MONTVALE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,111,759,1.8,8.1,26.1,55,9,3
2179,03,BERGEN,3350,MOONACHIE BORO,60.0,ROBERT L. CRAIG SCHOOL,B,TOTAL,ALL STUDENTS,*,*,32,746,3.1,28.1,21.9,37.5,9.4,3
2191,03,BERGEN,3350,MOONACHIE BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,32,746,3.1,28.1,21.9,37.5,9.4,3
2203,03,BERGEN,3550,NEW MILFORD BORO,60.0,BERKLEY STREET ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,64,752,6.3,9.4,28.1,43.8,12.5,3
2217,03,BERGEN,3550,NEW MILFORD BORO,70.0,BERTRAND F GIBBS ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,73,746,5.5,16.4,30.1,42.5,5.5,3
2230,03,BERGEN,3550,NEW MILFORD BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,137,749,5.8,13.1,29.2,43.1,8.8,3
2244,03,BERGEN,3600,NORTH ARLINGTON BORO,60.0,JEFFERSON ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,48,742,4.2,27.1,33.3,31.3,4.2,3
2257,03,BERGEN,3600,NORTH ARLINGTON BORO,70.0,ROOSEVELT ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,47,753,2.1,21.3,17,51.1,8.5,3
2270,03,BERGEN,3600,NORTH ARLINGTON BORO,80.0,WASHINGTON ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,26,743,0,19.2,38.5,42.3,0,3
2282,03,BERGEN,3600,NORTH ARLINGTON BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,135,14,121,747,2.5,23.1,28.1,41.3,5,3
2296,03,BERGEN,3730,NORTHVALE BORO,50.0,NORTHVALE PUBLIC SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,45,763,2.2,4.4,11.1,71.1,11.1,3
2306,03,BERGEN,3730,NORTHVALE BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,45,763,2.2,4.4,11.1,71.1,11.1,3
2316,03,BERGEN,3740,NORWOOD BORO,20.0,NORWOOD PUBLIC SCHOOL,I,TOTAL,ALL STUDENTS,*,*,51,757,0,7.8,35.3,47.1,9.8,3
2328,03,BERGEN,3740,NORWOOD BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,51,757,0,7.8,35.3,47.1,9.8,3
2340,03,BERGEN,3760,OAKLAND BORO,40.0,DOGWOOD HILL ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,46,11,35,753,0,17.1,25.7,51.4,5.7,3
2351,03,BERGEN,3760,OAKLAND BORO,50.0,HEIGHTS ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,69,19,50,754,4,6,30,50,10,3
2365,03,BERGEN,3760,OAKLAND BORO,60.0,MANITO ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,47,752,2.1,12.8,23.4,61.7,0,3
2376,03,BERGEN,3760,OAKLAND BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,165,33,132,753,2.3,11.4,26.5,54.5,5.3,3
2391,03,BERGEN,3850,OLD TAPPAN BORO,60.0,T. BALDWIN DEMAREST ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,66,762,0,4.5,30.3,43.9,21.2,3
2403,03,BERGEN,3850,OLD TAPPAN BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,66,762,0,4.5,30.3,43.9,21.2,3
2415,03,BERGEN,3870,ORADELL BORO,50.0,ORADELL PUBLIC SCHOOL,I,TOTAL,ALL STUDENTS,*,*,86,761,0,7,26.7,52.3,14,3
2428,03,BERGEN,3870,ORADELL BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,86,761,0,7,26.7,52.3,14,3
2441,03,BERGEN,3910,PALISADES PARK,70.0,LINDBERGH ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,117,750,4.3,13.7,27.4,46.2,8.5,3
2454,03,BERGEN,3910,PALISADES PARK,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,117,750,4.3,13.7,27.4,46.2,8.5,3
2467,03,BERGEN,3930,PARAMUS BORO,80.0,MEMORIAL ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,56,752,5.4,16.1,19.6,53.6,5.4,3
2481,03,BERGEN,3930,PARAMUS BORO,90.0,MIDLAND ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,32,757,0,12.5,31.3,43.8,12.5,3
2493,03,BERGEN,3930,PARAMUS BORO,100.0,PARKWAY ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,43,760,0,7,27.9,51.2,14,3
2506,03,BERGEN,3930,PARAMUS BORO,110.0,RIDGE RANCH ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,65,760,4.6,3.1,21.5,63.1,7.7,3
2518,03,BERGEN,3930,PARAMUS BORO,130.0,STONY LANE ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,35,768,0,2.9,20,57.1,20,3
2528,03,BERGEN,3930,PARAMUS BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,254,23,231,759,2.6,8.2,23.4,55,10.8,3
2542,03,BERGEN,3940,PARK RIDGE BORO,60.0,EAST BROOK ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,36,772,0,2.8,22.2,47.2,27.8,3
2554,03,BERGEN,3940,PARK RIDGE BORO,70.0,WEST RIDGE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,41,766,0,9.8,19.5,51.2,19.5,3
2566,03,BERGEN,3940,PARK RIDGE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,77,769,0,6.5,20.8,49.4,23.4,3
2578,03,BERGEN,4310,RAMSEY BORO,70.0,MARY A. HUBBARD ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,85,757,0,5.9,34.1,48.2,11.8,3
2591,03,BERGEN,4310,RAMSEY BORO,80.0,WESLEY D TISDALE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,107,767,0,5.6,21.5,57,15.9,3
2605,03,BERGEN,4310,RAMSEY BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,192,763,0,5.7,27.1,53.1,14.1,3
2620,03,BERGEN,4370,RIDGEFIELD BORO,100.0,SLOCUM SKEWES SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,104,760,1.9,4.8,27.9,51.9,13.5,3
2631,03,BERGEN,4370,RIDGEFIELD BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,104,760,1.9,4.8,27.9,51.9,13.5,3
2642,03,BERGEN,4380,RIDGEFIELD PARK TWP,60.0,GRANT ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,47,739,2.1,25.5,42.6,29.8,0,3
2653,03,BERGEN,4380,RIDGEFIELD PARK TWP,70.0,LINCOLN ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,46,733,6.5,28.3,45.7,19.6,0,3
2668,03,BERGEN,4380,RIDGEFIELD PARK TWP,80.0,ROOSEVELT  ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,71,744,9.9,9.9,33.8,40.8,5.6,3
2682,03,BERGEN,4380,RIDGEFIELD PARK TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,164,740,6.7,19.5,39.6,31.7,2.4,3
2697,03,BERGEN,4390,RIDGEWOOD VILLAGE,85.0,HAWES ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,71,772,1.4,0,15.5,62,21.1,3
2711,03,BERGEN,4390,RIDGEWOOD VILLAGE,90.0,RIDGE ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,75,764,1.3,6.7,24,46.7,21.3,3
2725,03,BERGEN,4390,RIDGEWOOD VILLAGE,100.0,SOMERVILLE ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,75,769,1.3,5.3,17.3,54.7,21.3,3
2737,03,BERGEN,4390,RIDGEWOOD VILLAGE,110.0,TRAVELL ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,61,779,0,0,9.8,55.7,34.4,3
2750,03,BERGEN,4390,RIDGEWOOD VILLAGE,120.0,ORCHARD ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,47,770,4.3,4.3,8.5,59.6,23.4,3
2763,03,BERGEN,4390,RIDGEWOOD VILLAGE,130.0,WILLARD ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,82,766,1.2,4.9,14.6,67.1,12.2,3
2777,03,BERGEN,4390,RIDGEWOOD VILLAGE,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,435,24,411,770,1.5,3.6,15.6,57.7,21.7,3
2792,03,BERGEN,4410,RIVER EDGE BORO,30.0,CHERRY HILL SCHOOL,I,TOTAL,ALL STUDENTS,*,*,76,765,1.3,1.3,17.1,63.2,17.1,3
2802,03,BERGEN,4410,RIVER EDGE BORO,50.0,ROOSEVELT SCHOOL,I,TOTAL,ALL STUDENTS,*,*,62,760,4.8,3.2,29,48.4,14.5,3
2810,03,BERGEN,4410,RIVER EDGE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,138,763,2.9,2.2,22.5,56.5,15.9,3
2820,03,BERGEN,4430,RIVER VALE TWP,60.0,ROBERGE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,56,772,1.8,3.6,21.4,44.6,28.6,3
2831,03,BERGEN,4430,RIVER VALE TWP,70.0,WOODSIDE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,55,756,0,14.5,30.9,43.6,10.9,3
2841,03,BERGEN,4430,RIVER VALE TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,111,764,.9,9,26.1,44.1,19.8,3
2853,03,BERGEN,4470,ROCHELLE PARK TWP,50.0,MIDLAND SCHOOL #1,FG,TOTAL,ALL STUDENTS,*,*,51,746,2,23.5,29.4,41.2,3.9,3
2865,03,BERGEN,4470,ROCHELLE PARK TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,51,746,2,23.5,29.4,41.2,3.9,3
2877,03,BERGEN,4600,RUTHERFORD BORO,70.0,LINCOLN SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,115,756,.9,10.4,32.2,49.6,7,3
2889,03,BERGEN,4600,RUTHERFORD BORO,110.0,WASHINGTON SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,90,756,1.1,17.8,16.7,60,4.4,3
2902,03,BERGEN,4600,RUTHERFORD BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,205,756,1,13.7,25.4,54.1,5.9,3
2916,03,BERGEN,4610,SADDLE BROOK TWP,80.0,FRANKLIN SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,40,755,2.5,10,22.5,60,5,3
2929,03,BERGEN,4610,SADDLE BROOK TWP,85.0,HELEN I. SMITH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,35,750,2.9,8.6,28.6,57.1,2.9,3
2942,03,BERGEN,4610,SADDLE BROOK TWP,90.0,SALOME H. LONG MEMORIAL SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,45,742,15.6,17.8,13.3,48.9,4.4,3
2953,03,BERGEN,4610,SADDLE BROOK TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,120,749,7.5,12.5,20.8,55,4.2,3
2967,03,BERGEN,4620,SADDLE RIVER BORO,50.0,WANDELL SCHOOL,J,TOTAL,ALL STUDENTS,*,*,28,777,0,3.6,17.9,39.3,39.3,3
2976,03,BERGEN,4620,SADDLE RIVER BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,28,777,0,3.6,17.9,39.3,39.3,3
2985,03,BERGEN,4870,SOUTH HACKENSACK TWP,50.0,MEMORIAL,CD,TOTAL,ALL STUDENTS,*,*,19,754,0,10.5,42.1,42.1,5.3,3
2996,03,BERGEN,4870,SOUTH HACKENSACK TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,19,754,0,10.5,42.1,42.1,5.3,3
3007,03,BERGEN,5150,TEANECK TWP,110.0,NATHANIEL HAWTHORNE ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,86,753,1.2,15.1,27.9,45.3,10.5,3
3021,03,BERGEN,5150,TEANECK TWP,130.0,JAMES RUSSELL LOWELL ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,69,749,1.4,17.4,33.3,43.5,4.3,3
3034,03,BERGEN,5150,TEANECK TWP,150.0,JOHN GREENLEAF WHITTIER ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,81,748,7.4,14.8,32.1,34.6,11.1,3
3047,03,BERGEN,5150,TEANECK TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,236,750,3.4,15.7,30.9,41.1,8.9,3
3062,03,BERGEN,5160,TENAFLY BORO,70.0,J SPENCER SMITH SCHOOL,I,TOTAL,ALL STUDENTS,*,*,61,764,0,4.9,19.7,65.6,9.8,3
3073,03,BERGEN,5160,TENAFLY BORO,80.0,MALCOLM S MACKAY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,69,767,1.4,7.2,18.8,50.7,21.7,3
3087,03,BERGEN,5160,TENAFLY BORO,90.0,RALPH S MAUGHAM SCHOOL,I,TOTAL,ALL STUDENTS,*,*,63,767,0,4.8,31.7,39.7,23.8,3
3101,03,BERGEN,5160,TENAFLY BORO,100.0,WALTER STILLMAN SCHOOL,I,TOTAL,ALL STUDENTS,*,*,62,763,0,6.5,25.8,54.8,12.9,3
3115,03,BERGEN,5160,TENAFLY BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,255,765,.4,5.9,23.9,52.5,17.3,3
3129,03,BERGEN,5330,UPPER SADDLE RIVER BORO,60.0,EDITH A. BOGERT ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,122,767,.8,.8,23.8,58.2,16.4,3
3140,03,BERGEN,5330,UPPER SADDLE RIVER BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,122,767,.8,.8,23.8,58.2,16.4,3
3151,03,BERGEN,5410,WALDWICK BORO,40.0,CRESCENT ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,48,760,6.3,4.2,27.1,45.8,16.7,3
3162,03,BERGEN,5410,WALDWICK BORO,50.0,JULIA A TRAPHAGEN SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,67,755,6,10.4,20.9,52.2,10.4,3
3174,03,BERGEN,5410,WALDWICK BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,115,757,6.1,7.8,23.5,49.6,13,3
3187,03,BERGEN,5430,WALLINGTON BORO,55.0,FRANK W. GAVLAK ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,55,750,0,12.7,40,43.6,3.6,3
3201,03,BERGEN,5430,WALLINGTON BORO,60.0,JEFFERSON ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,56,742,7.1,19.6,33.9,33.9,5.4,3
3215,03,BERGEN,5430,WALLINGTON BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,111,746,3.6,16.2,36.9,38.7,4.5,3
3229,03,BERGEN,5755,WESTWOOD REGIONAL,60.0,BERKELEY ELEMENTARY,GH,TOTAL,ALL STUDENTS,*,*,48,761,0,16.7,20.8,54.2,8.3,3
3244,03,BERGEN,5755,WESTWOOD REGIONAL,65.0,JESSIE F. GEORGE ELEMENTARY,GH,TOTAL,ALL STUDENTS,*,*,44,757,2.3,11.4,25,52.3,9.1,3
3253,03,BERGEN,5755,WESTWOOD REGIONAL,70.0,BROOKSIDE ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,60,752,3.3,11.7,26.7,53.3,5,3
3264,03,BERGEN,5755,WESTWOOD REGIONAL,80.0,WASHINGTON ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,52,758,1.9,11.5,28.8,50,7.7,3
3273,03,BERGEN,5755,WESTWOOD REGIONAL,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,216,12,204,757,2,12.7,25.5,52.5,7.4,3
3288,03,BERGEN,5830,WOOD-RIDGE BORO,60.0,CATHERINE E. DOYLE ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,69,754,2.9,7.2,36.2,40.6,13,3
3298,03,BERGEN,5830,WOOD-RIDGE BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,69,754,2.9,7.2,36.2,40.6,13,3
3308,03,BERGEN,5880,WOODCLIFF LAKE BORO,30.0,DORCHESTER ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,86,772,0,4.7,16.3,50,29.1,3
3317,03,BERGEN,5880,WOODCLIFF LAKE BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,86,772,0,4.7,16.3,50,29.1,3
3326,03,BERGEN,5920,WYCKOFF TWP,10.0,ABRAHAM LINCOLN ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,47,761,2.1,12.8,19.1,53.2,12.8,3
3335,03,BERGEN,5920,WYCKOFF TWP,20.0,CALVIN COOLIDGE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,54,760,3.7,3.7,29.6,44.4,18.5,3
3347,03,BERGEN,5920,WYCKOFF TWP,30.0,GEORGE WASHINGTON ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,52,757,0,11.5,26.9,55.8,5.8,3
3358,03,BERGEN,5920,WYCKOFF TWP,50.0,SICOMAC ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,54,760,9.3,7.4,13,48.1,22.2,3
3369,03,BERGEN,5920,WYCKOFF TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,207,760,3.9,8.7,22.2,50.2,15,3
3382,05,BURLINGTON,0200,BASS RIVER TWP,50.0,BASS RIVER TOWNSHIP ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,14,738,14.3,14.3,35.7,35.7,0,3
3389,05,BURLINGTON,0200,BASS RIVER TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,14,738,14.3,14.3,35.7,35.7,0,3
3396,05,BURLINGTON,0380,BEVERLY CITY,25.0,BEVERLY CITY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,34,722,17.6,38.2,29.4,14.7,0,3
3410,05,BURLINGTON,0380,BEVERLY CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,34,722,17.6,38.2,29.4,14.7,0,3
3424,05,BURLINGTON,0475,BORDENTOWN REGIONAL,60.0,CLARA BARTON ELEMENTARY,FG,TOTAL,ALL STUDENTS,*,*,68,750,2.9,14.7,32.4,39.7,10.3,3
3436,05,BURLINGTON,0475,BORDENTOWN REGIONAL,100.0,PETER MUSCHAL ELEMENTARY,FG,TOTAL,ALL STUDENTS,*,*,140,757,.7,9.3,25,54.3,10.7,3
3451,05,BURLINGTON,0475,BORDENTOWN REGIONAL,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,208,755,1.4,11.1,27.4,49.5,10.6,3
3466,05,BURLINGTON,0600,BURLINGTON CITY,85.0,WILBUR WATTS INTERMEDIATE SCHOOL,B,TOTAL,ALL STUDENTS,*,*,102,725,16.7,36.3,26.5,19.6,1,3
3477,05,BURLINGTON,0600,BURLINGTON CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,102,725,16.7,36.3,26.5,19.6,1,3
3488,05,BURLINGTON,0620,BURLINGTON TWP,37.0,FOUNTAIN WOODS ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,276,19,257,745,6.6,18.7,28.4,40.1,6.2,3
3503,05,BURLINGTON,0620,BURLINGTON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,276,19,257,745,6.6,18.7,28.4,40.1,6.2,3
3518,05,BURLINGTON,0830,CHESTERFIELD TWP,25.0,CHESTERFIELD TOWNSHIP ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,83,760,3.6,8.4,20.5,54.2,13.3,3
3531,05,BURLINGTON,0830,CHESTERFIELD TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,83,760,3.6,8.4,20.5,54.2,13.3,3
3544,05,BURLINGTON,0840,CINNAMINSON TWP,60.0,ELEANOR RUSH INTERMEDIATE SCHOOL,FG,TOTAL,ALL STUDENTS,170,32,138,745,8.7,12.3,37,36.2,5.8,3
3558,05,BURLINGTON,0840,CINNAMINSON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,170,32,138,745,8.7,12.3,37,36.2,5.8,3
3572,05,BURLINGTON,1030,DELANCO TWP,30.0,M. JOAN PEARSON ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,33,735,21.2,21.2,12.1,42.4,3,3
3582,05,BURLINGTON,1030,DELANCO TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,33,735,21.2,21.2,12.1,42.4,3,3
3592,05,BURLINGTON,1060,DELRAN TWP,15.0,DELRAN INTERMEDIATE SCHOOL,FG,TOTAL,ALL STUDENTS,226,51,175,729,15.4,24,34.3,25.7,.6,3
3606,05,BURLINGTON,1060,DELRAN TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,226,51,175,729,15.4,24,34.3,25.7,.6,3
3620,05,BURLINGTON,1250,EASTAMPTON TWP,60.0,EASTAMPTON TOWNSHIP SCHOOL DISTRICT,FG,TOTAL,ALL STUDENTS,*,*,53,736,15.1,20.8,32.1,26.4,5.7,3
3633,05,BURLINGTON,1250,EASTAMPTON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,53,736,15.1,20.8,32.1,26.4,5.7,3
3646,05,BURLINGTON,1280,EDGEWATER PARK TWP,50.0,MAGOWAN ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,81,735,7.4,25.9,35.8,29.6,1.2,3
3660,05,BURLINGTON,1280,EDGEWATER PARK TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,81,735,7.4,25.9,35.8,29.6,1.2,3
3674,05,BURLINGTON,1420,EVESHAM TWP,30.0,FRANCES DEMASI ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,33,743,3,21.2,36.4,36.4,3,3
