,COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,REGISTERED TO TEST,NOT TESTED ** (See Below),VALID SCORES,MEAN SCALE SCORE,L1 PERCENT,L2 PERCENT,L3 PERCENT,L4 PERCENT,L5 PERCENT,GRADE
19292,31,PASSAIC,4010,PATERSON CITY,240.0,SCHOOL 20,A,TOTAL,ALL STUDENTS,*,*,75,709,36,38.7,17.3,8,0,3
19305,31,PASSAIC,4010,PATERSON CITY,250.0,SCHOOL 21,A,TOTAL,ALL STUDENTS,*,*,77,718,27.3,27.3,33.8,10.4,1.3,3
19317,31,PASSAIC,4010,PATERSON CITY,270.0,SCHOOL 24,A,TOTAL,ALL STUDENTS,*,*,113,730,16.8,27.4,25.7,27.4,2.7,3
19330,31,PASSAIC,4010,PATERSON CITY,280.0,SCHOOL 25,A,TOTAL,ALL STUDENTS,*,*,80,723,20,36.3,26.3,16.3,1.3,3
19343,31,PASSAIC,4010,PATERSON CITY,290.0,SCHOOL 26,A,TOTAL,ALL STUDENTS,*,*,70,719,27.1,27.1,27.1,18.6,0,3
19354,31,PASSAIC,4010,PATERSON CITY,300.0,SCHOOL 27,A,TOTAL,ALL STUDENTS,*,*,107,740,10.3,20.6,24.3,40.2,4.7,3
19368,31,PASSAIC,4010,PATERSON CITY,303.0,SINGLE GENDER ACADEMY,A,TOTAL,ALL STUDENTS,*,*,14,713,35.7,35.7,21.4,7.1,0,3
19376,31,PASSAIC,4010,PATERSON CITY,310.0,SCHOOL 28,A,TOTAL,ALL STUDENTS,*,*,21,788,0,0,0,57.1,42.9,3
19387,31,PASSAIC,4010,PATERSON CITY,311.0,SCHOOL 29,A,TOTAL,ALL STUDENTS,*,*,52,729,13.5,23.1,40.4,23.1,0,3
19401,31,PASSAIC,4010,PATERSON CITY,312.0,DR. MARTIN LUTHER KING JR EDUCATIONAL COMPLEX,A,TOTAL,ALL STUDENTS,*,*,77,726,18.2,32.5,24.7,20.8,3.9,3
19414,31,PASSAIC,4010,PATERSON CITY,315.0,ROBERTO CLEMENTE,A,TOTAL,ALL STUDENTS,*,*,85,750,7.1,16.5,21.2,43.5,11.8,3
19426,31,PASSAIC,4010,PATERSON CITY,325.0,NORMAN S WEIR,A,TOTAL,ALL STUDENTS,*,*,25,748,4,8,44,44,0,3
19437,31,PASSAIC,4010,PATERSON CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,2105,34,2071,730,18,26.8,26.8,25.2,3.3,3
19453,31,PASSAIC,4230,POMPTON LAKES BORO,60.0,LENOX SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,48,762,6.3,6.3,12.5,56.3,18.8,3
19467,31,PASSAIC,4230,POMPTON LAKES BORO,70.0,LINCOLN SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,50,765,4,10,20,46,20,3
19480,31,PASSAIC,4230,POMPTON LAKES BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,98,764,5.1,8.2,16.3,51,19.4,3
19494,31,PASSAIC,4270,PROSPECT PARK BORO,10.0,PROSPECT PARK SCHOOL NO. 1,B,TOTAL,ALL STUDENTS,*,*,104,715,21.2,41.3,27.9,9.6,0,3
19508,31,PASSAIC,4270,PROSPECT PARK BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,104,715,21.2,41.3,27.9,9.6,0,3
19522,31,PASSAIC,4400,RINGWOOD BORO,55.0,PETER COOPER SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,60,767,0,3.3,20,61.7,15,3
19536,31,PASSAIC,4400,RINGWOOD BORO,60.0,ROBERT ERSKINE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,52,755,3.8,11.5,23.1,50,11.5,3
19548,31,PASSAIC,4400,RINGWOOD BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,112,762,1.8,7.1,21.4,56.3,13.4,3
19564,31,PASSAIC,5200,TOTOWA BORO,60.0,WASHINGTON PARK SCHOOL,CD,TOTAL,ALL STUDENTS,125,16,109,742,10.1,18.3,23.9,41.3,6.4,3
19579,31,PASSAIC,5200,TOTOWA BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,125,16,109,742,10.1,18.3,23.9,41.3,6.4,3
19594,31,PASSAIC,5440,WANAQUE BORO,50.0,HASKELL ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,48,762,2.1,6.3,22.9,50,18.8,3
19608,31,PASSAIC,5440,WANAQUE BORO,70.0,WANAQUE ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,57,768,1.8,7,15.8,52.6,22.8,3
19619,31,PASSAIC,5440,WANAQUE BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,105,765,1.9,6.7,19,51.4,21,3
19634,31,PASSAIC,5570,WAYNE TWP,78.0,ALBERT PAYSON TERHUNE ELEMENTARY,GH,TOTAL,ALL STUDENTS,*,*,75,778,1.3,5.3,13.3,44,36,3
19648,31,PASSAIC,5570,WAYNE TWP,85.0,JAMES FALLON ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,75,759,6.7,5.3,25.3,44,18.7,3
19660,31,PASSAIC,5570,WAYNE TWP,87.0,JOHN F KENNEDY ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,72,765,1.4,9.7,15.3,55.6,18.1,3
19675,31,PASSAIC,5570,WAYNE TWP,90.0,LAFAYETTE ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,71,766,0,5.6,23.9,57.7,12.7,3
19687,31,PASSAIC,5570,WAYNE TWP,110.0,PACKANACK ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,67,778,3,3,11.9,46.3,35.8,3
19699,31,PASSAIC,5570,WAYNE TWP,120.0,PINES LAKE ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,53,774,3.8,1.9,9.4,49.1,35.8,3
19713,31,PASSAIC,5570,WAYNE TWP,135.0,RANDALL CARTER ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,54,775,0,3.7,14.8,51.9,29.6,3
19726,31,PASSAIC,5570,WAYNE TWP,140.0,RYERSON ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,40,751,5,17.5,25,42.5,10,3
19740,31,PASSAIC,5570,WAYNE TWP,150.0,THEUNIS DEY ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,69,772,0,2.9,13,58,26.1,3
19752,31,PASSAIC,5570,WAYNE TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,595,19,576,769,2.3,5.7,16.8,50.2,25,3
19767,31,PASSAIC,5650,WEST MILFORD TWP,42.0,APSHAWA ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,38,748,0,18.4,39.5,39.5,2.6,3
19781,31,PASSAIC,5650,WEST MILFORD TWP,60.0,MAPLE ROAD ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,25,762,0,8,28,52,12,3
19790,31,PASSAIC,5650,WEST MILFORD TWP,70.0,MARSHALL HILL ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,41,761,4.9,7.3,19.5,46.3,22,3
19801,31,PASSAIC,5650,WEST MILFORD TWP,80.0,PARADISE KNOLL ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,41,744,9.8,14.6,26.8,41.5,7.3,3
19812,31,PASSAIC,5650,WEST MILFORD TWP,90.0,UPPER GREENWOOD LAKE ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,38,753,10.5,13.2,10.5,50,15.8,3
19821,31,PASSAIC,5650,WEST MILFORD TWP,100.0,WESTBROOK ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,59,751,5.1,10.2,23.7,57.6,3.4,3
19832,31,PASSAIC,5650,WEST MILFORD TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,242,753,5.4,12,24.4,48.3,9.9,3
19847,31,PASSAIC,5690,WOODLAND PARK,60.0,BEATRICE GILMORE SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,117,744,6.8,24.8,19.7,41.9,6.8,3
19862,31,PASSAIC,5690,WOODLAND PARK,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,117,744,6.8,24.8,19.7,41.9,6.8,3
19877,33,SALEM,0060,ALLOWAY TWP,20.0,ALLOWAY TOWNSHIP SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,38,750,5.3,18.4,18.4,47.4,10.5,3
19887,33,SALEM,0060,ALLOWAY TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,38,750,5.3,18.4,18.4,47.4,10.5,3
19917,33,SALEM,2800,LOWER ALLOWAYS CREEK,50.0,LOWER ALLOWAYS CREEK ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,19,749,5.3,10.5,15.8,68.4,0,3
19926,33,SALEM,2800,LOWER ALLOWAYS CREEK,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,19,749,5.3,10.5,15.8,68.4,0,3
19935,33,SALEM,2950,MANNINGTON TWP,50.0,MANNINGTON TOWNSHIP ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,22,771,0,4.5,18.2,50,27.3,3
19945,33,SALEM,2950,MANNINGTON TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,22,771,0,4.5,18.2,50,27.3,3
19955,33,SALEM,3860,OLDMANS TWP,10.0,OLDMANS TOWNSHIP SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,35,752,2.9,11.4,28.6,45.7,11.4,3
19966,33,SALEM,3860,OLDMANS TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,35,752,2.9,11.4,28.6,45.7,11.4,3
19977,33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,90.0,FIELD STREET SCHOOL,A,TOTAL,ALL STUDENTS,*,*,170,738,9.4,24.1,29.4,31.2,5.9,3
19992,33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,170,738,9.4,24.1,29.4,31.2,5.9,3
20007,33,SALEM,4075,PENNSVILLE,60.0,CENTRAL PARK ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,133,748,6.8,12.8,29.3,41.4,9.8,3
20022,33,SALEM,4075,PENNSVILLE,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,133,748,6.8,12.8,29.3,41.4,9.8,3
20048,33,SALEM,4150,PITTSGROVE TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,108,744,2.8,25.9,29.6,38,3.7,3
20059,33,SALEM,4280,QUINTON TWP,50.0,QUINTON TOWNSHIP SCHOOL,A,TOTAL,ALL STUDENTS,*,*,40,742,10,25,22.5,35,7.5,3
20073,33,SALEM,4280,QUINTON TWP,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,40,742,10,25,22.5,35,7.5,3
20087,33,SALEM,4630,SALEM CITY,90.0,SALEM MIDDLE SCHOOL,A,TOTAL,ALL STUDENTS,*,*,70,716,24.3,30,35.7,10,0,3
20098,33,SALEM,4630,SALEM CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,70,716,24.3,30,35.7,10,0,3
20109,33,SALEM,5320,UPPER PITTSGROVE TWP,70.0,UPPER PITTSGROVE SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,33,760,6.1,15.2,6.1,48.5,24.2,3
20119,33,SALEM,5320,UPPER PITTSGROVE TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,33,760,6.1,15.2,6.1,48.5,24.2,3
20129,33,SALEM,5910,WOODSTOWN-PILESGROVE REG,60.0,MARY S. SHOEMAKER SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,70,756,10,10,11.4,54.3,14.3,3
20143,33,SALEM,5910,WOODSTOWN-PILESGROVE REG,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,70,756,10,10,11.4,54.3,14.3,3
20157,35,SOMERSET,0240,BEDMINSTER TWP,20.0,BEDMINSTER TOWNSHIP PUBLIC SCHOOL,I,TOTAL,ALL STUDENTS,*,*,55,748,1.8,18.2,32.7,41.8,5.5,3
20169,35,SOMERSET,0240,BEDMINSTER TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,55,748,1.8,18.2,32.7,41.8,5.5,3
20181,35,SOMERSET,0350,BERNARDS TWP,60.0,OAK STREET SCHOOL,J,TOTAL,ALL STUDENTS,99,13,86,771,4.7,3.5,12.8,48.8,30.2,3
20192,35,SOMERSET,0350,BERNARDS TWP,70.0,CEDAR HILL SCHOOL,J,TOTAL,ALL STUDENTS,117,30,87,766,0,5.7,16.1,63.2,14.9,3
20207,35,SOMERSET,0350,BERNARDS TWP,80.0,LIBERTY CORNER SCHOOL,J,TOTAL,ALL STUDENTS,*,*,90,771,3.3,4.4,14.4,47.8,30,3
20218,35,SOMERSET,0350,BERNARDS TWP,100.0,MOUNT PROSPECT ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,99,790,0,2,6.1,40.4,51.5,3
20232,35,SOMERSET,0350,BERNARDS TWP,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,412,50,362,775,1.9,3.9,12.2,49.7,32.3,3
20247,35,SOMERSET,0490,BOUND BROOK BORO,301.0,LAFAYETTE ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,125,729,13.6,32.8,29.6,21.6,2.4,3
20263,35,SOMERSET,0490,BOUND BROOK BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,127,729,13.4,33.9,29.1,21.3,2.4,3
20279,35,SOMERSET,0510,BRANCHBURG TWP,90.0,WHITON ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,177,17,160,761,4.4,10,20.6,43.1,21.9,3
20295,35,SOMERSET,0510,BRANCHBURG TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,177,17,160,761,4.4,10,20.6,43.1,21.9,3
20311,35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,30.0,ADAMSVILLE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,100,772,2,8,7,55,28,3
20326,35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,40.0,BRADLEY GARDENS ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,47,768,2.1,6.4,14.9,55.3,21.3,3
20339,35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,45.0,CRIM ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,80,772,0,7.5,17.5,48.8,26.3,3
20351,35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,63.0,HAMILTON ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,120,784,1.7,3.3,13.3,34.2,47.5,3
20366,35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,67.0,JOHN F KENNEDY ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,114,747,7.9,15.8,28.9,36.8,10.5,3
20382,35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,85.0,MILLTOWN ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,68,774,0,2.9,16.2,52.9,27.9,3
20397,35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,105.0,VAN HOLTEN ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,96,770,0,6.3,14.6,54.2,25,3
20409,35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,638,13,625,769,2.2,7.5,16.3,46.6,27.4,3
20425,35,SOMERSET,1610,FRANKLIN TWP,55.0,CONERLY ROAD SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,75,754,8,10.7,17.3,54.7,9.3,3
20437,35,SOMERSET,1610,FRANKLIN TWP,70.0,ELIZABETH AVENUE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,135,738,13.3,19.3,34.1,25.9,7.4,3
20452,35,SOMERSET,1610,FRANKLIN TWP,80.0,FRANKLIN PARK SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,146,764,8.2,8.2,15.8,39.7,28.1,3
20469,35,SOMERSET,1610,FRANKLIN TWP,100.0,HILLCREST SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,88,741,17,21.6,18.2,30.7,12.5,3
20483,35,SOMERSET,1610,FRANKLIN TWP,115.0,MACAFEE ROAD SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,73,748,9.6,13.7,30.1,31.5,15.1,3
20495,35,SOMERSET,1610,FRANKLIN TWP,140.0,PINE GROVE MANOR SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,79,735,15.2,21.5,24.1,32.9,6.3,3
20509,35,SOMERSET,1610,FRANKLIN TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,614,18,596,748,11.7,15.4,23.3,35.2,14.3,3
20526,35,SOMERSET,1810,GREEN BROOK TWP,50.0,IRENE E. FELDKIRCHNER ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,84,775,2.4,4.8,16.7,35.7,40.5,3
20540,35,SOMERSET,1810,GREEN BROOK TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,84,775,2.4,4.8,16.7,35.7,40.5,3
20554,35,SOMERSET,2170,HILLSBOROUGH TWP,33.0,AMSTERDAM ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,115,770,2.6,7,14.8,44.3,31.3,3
20569,35,SOMERSET,2170,HILLSBOROUGH TWP,40.0,HILLSBOROUGH TOWNSHIP ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,92,769,1.1,5.4,10.9,59.8,22.8,3
20583,35,SOMERSET,2170,HILLSBOROUGH TWP,60.0,SUNNYMEAD ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,77,763,3.9,5.2,20.8,53.2,16.9,3
20598,35,SOMERSET,2170,HILLSBOROUGH TWP,70.0,TRIANGLE ELEMENTARY SHCOOL,I,TOTAL,ALL STUDENTS,*,*,57,770,7,0,15.8,50.9,26.3,3
20611,35,SOMERSET,2170,HILLSBOROUGH TWP,80.0,WOODFERN ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,83,764,4.8,6,16.9,49.4,22.9,3
20625,35,SOMERSET,2170,HILLSBOROUGH TWP,85.0,WOODS ROAD ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,83,764,1.2,6,18.1,59,15.7,3
20637,35,SOMERSET,2170,HILLSBOROUGH TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,525,18,507,767,3.2,5.3,16,52.5,23.1,3
20653,35,SOMERSET,3000,MANVILLE BORO,90.0,WESTON ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,108,737,8.3,26.9,30.6,29.6,4.6,3
20668,35,SOMERSET,3000,MANVILLE BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,108,737,8.3,26.9,30.6,29.6,4.6,3
20683,35,SOMERSET,3320,MONTGOMERY TWP,105.0,VILLAGE ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,301,773,3,4.7,12.6,51.5,28.2,3
20700,35,SOMERSET,3320,MONTGOMERY TWP,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,301,773,3,4.7,12.6,51.5,28.2,3
20717,35,SOMERSET,3670,NORTH PLAINFIELD BORO,60.0,EAST END SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,81,749,6.2,18.5,25.9,43.2,6.2,3
20731,35,SOMERSET,3670,NORTH PLAINFIELD BORO,90.0,STONY BROOK SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,59,727,18.6,28.8,28.8,20.3,3.4,3
20742,35,SOMERSET,3670,NORTH PLAINFIELD BORO,110.0,WEST END SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,120,729,15,26.7,31.7,25.8,.8,3
20757,35,SOMERSET,3670,NORTH PLAINFIELD BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,275,15,260,735,13.1,24.6,29.2,30,3.1,3
20772,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,30.0,MARION T. BEDWELL ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,121,762,.8,12.4,21.5,48.8,16.5,3
20786,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,121,762,.8,12.4,21.5,48.8,16.5,3
20800,35,SOMERSET,4820,SOMERVILLE BORO,90.0,VAN DERVEER ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,132,741,6.8,22.7,30.3,34.8,5.3,3
20814,35,SOMERSET,4820,SOMERVILLE BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,132,741,6.8,22.7,30.3,34.8,5.3,3
20828,35,SOMERSET,4850,SOUTH BOUND BROOK,60.0,ROBERT MORRIS SCHOOL,B,TOTAL,ALL STUDENTS,*,*,57,739,8.8,22.8,31.6,35.1,1.8,3
20844,35,SOMERSET,4850,SOUTH BOUND BROOK,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,57,739,8.8,22.8,31.6,35.1,1.8,3
20860,35,SOMERSET,5470,WARREN TWP,30.0,CENTRAL SCHOOL,I,TOTAL,ALL STUDENTS,*,*,44,771,4.5,4.5,18.2,45.5,27.3,3
20875,35,SOMERSET,5470,WARREN TWP,35.0,MT. HOREB SCHOOL,I,TOTAL,ALL STUDENTS,*,*,39,761,0,5.1,28.2,48.7,17.9,3
20889,35,SOMERSET,5470,WARREN TWP,40.0,ANGELO L. TOMASO SCHOOL,I,TOTAL,ALL STUDENTS,*,*,52,775,1.9,3.8,1.9,61.5,30.8,3
20903,35,SOMERSET,5470,WARREN TWP,50.0,WOODLAND SCHOOL,I,TOTAL,ALL STUDENTS,*,*,50,780,0,4,8,50,38,3
20916,35,SOMERSET,5470,WARREN TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,185,772,1.6,4.3,13,51.9,29.2,3
20932,35,SOMERSET,5540,WATCHUNG BORO,40.0,BAYBERRY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,93,768,1.1,6.5,22.6,47.3,22.6,3
20946,35,SOMERSET,5540,WATCHUNG BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,93,768,1.1,6.5,22.6,47.3,22.6,3
20960,37,SUSSEX,0090,ANDOVER REG,10.0,FLORENCE M. BURD,FG,TOTAL,ALL STUDENTS,*,*,56,738,12.5,17.9,30.4,35.7,3.6,3
20970,37,SUSSEX,0090,ANDOVER REG,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,56,738,12.5,17.9,30.4,35.7,3.6,3
20980,37,SUSSEX,0640,BYRAM TWP,10.0,BYRAM LAKES ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,74,751,4.1,9.5,31.1,50,5.4,3
20990,37,SUSSEX,0640,BYRAM TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,74,751,4.1,9.5,31.1,50,5.4,3
21000,37,SUSSEX,1560,FRANKFORD TWP,50.0,FRANKFORD TOWNSHIP SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,45,755,2.2,8.9,33.3,48.9,6.7,3
21010,37,SUSSEX,1560,FRANKFORD TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,45,755,2.2,8.9,33.3,48.9,6.7,3
21020,37,SUSSEX,1570,FRANKLIN BORO,60.0,FRANKLIN ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,38,734,18.4,15.8,21.1,39.5,5.3,3
21030,37,SUSSEX,1570,FRANKLIN BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,38,734,18.4,15.8,21.1,39.5,5.3,3
21040,37,SUSSEX,1630,FREDON TWP,50.0,FREDON TOWNSHIP SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,31,756,3.2,19.4,16.1,54.8,6.5,3
21050,37,SUSSEX,1630,FREDON TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,31,756,3.2,19.4,16.1,54.8,6.5,3
21060,37,SUSSEX,1800,GREEN TWP,60.0,GREEN HILLS SCHOOL,I,TOTAL,ALL STUDENTS,*,*,58,764,1.7,5.2,19,56.9,17.2,3
21072,37,SUSSEX,1800,GREEN TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,58,764,1.7,5.2,19,56.9,17.2,3
21084,37,SUSSEX,1930,HAMBURG BORO,60.0,HAMBURG SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,28,729,17.9,39.3,14.3,25,3.6,3
21096,37,SUSSEX,1930,HAMBURG BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,28,729,17.9,39.3,14.3,25,3.6,3
21108,37,SUSSEX,1980,HAMPTON TWP,50.0,MARIAN E. MCKEOWN ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,39,782,2.6,2.6,5.1,48.7,41,3
21117,37,SUSSEX,1980,HAMPTON TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,39,782,2.6,2.6,5.1,48.7,41,3
21126,37,SUSSEX,2030,HARDYSTON TWP,50.0,HARDYSTON TOWNSHIP ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,75,750,8,13.3,25.3,37.3,16,3
21138,37,SUSSEX,2030,HARDYSTON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,75,750,8,13.3,25.3,37.3,16,3
21150,37,SUSSEX,2240,HOPATCONG,70.0,TULSA TRAIL ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,116,739,7.8,24.1,34.5,28.4,5.2,3
21163,37,SUSSEX,2240,HOPATCONG,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,127,11,116,739,7.8,24.1,34.5,28.4,5.2,3
21176,37,SUSSEX,2490,LAFAYETTE TWP,50.0,LAFAYETTE TOWNSHIP SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,21,752,4.8,0,33.3,61.9,0,3
21186,37,SUSSEX,2490,LAFAYETTE TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,21,752,4.8,0,33.3,61.9,0,3
21196,37,SUSSEX,3300,MONTAGUE TWP,50.0,MONTAGUE TOWNSHIP SCHOOL,B,TOTAL,ALL STUDENTS,*,*,26,760,7.7,7.7,11.5,69.2,3.8,3
21207,37,SUSSEX,3300,MONTAGUE TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,26,760,7.7,7.7,11.5,69.2,3.8,3
21218,37,SUSSEX,3590,NEWTON TOWN,70.0,MERRIAM AVENUE SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,86,736,16.3,20.9,24.4,33.7,4.7,3
21234,37,SUSSEX,3590,NEWTON TOWN,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,86,736,16.3,20.9,24.4,33.7,4.7,3
