COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,LATEST_REGISTERED TO TEST_MATH,LATEST_NOT TESTED ** (See Below)_MATH,LATEST_VALID SCORES_MATH,LATEST_MEAN SCALE SCORE_MATH,LATEST_L1 PERCENT_MATH,LATEST_L2 PERCENT_MATH,LATEST_L3 PERCENT_MATH,LATEST_L4 PERCENT_MATH,LATEST_L5 PERCENT_MATH,GRADE,LATEST_REGISTERED TO TEST_LA,LATEST_NOT TESTED ** (See Below)_LA,LATEST_VALID SCORES_LA,LATEST_MEAN SCALE SCORE_LA,LATEST_L1 PERCENT_LA,LATEST_L2 PERCENT_LA,LATEST_L3 PERCENT_LA,LATEST_L4 PERCENT_LA,LATEST_L5 PERCENT_LA
03,BERGEN,1550,FORT LEE BORO,80.0,SCHOOL NO. 3,FG,TOTAL,ALL STUDENTS,*,*,72,769,4.2,2.8,16.7,52.8,23.6,3,*,*,69,756,5.8,10.1,24.6,52.2,7.2
03,BERGEN,1550,FORT LEE BORO,90.0,SCHOOL NO. 4,FG,TOTAL,ALL STUDENTS,*,*,87,762,2.3,6.9,29.9,43.7,17.2,3,*,*,83,753,7.2,9.6,30.1,49.4,3.6
03,BERGEN,1550,FORT LEE BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,317,767,1.9,6.9,20.2,48.9,22.1,3,*,*,301,764,5.3,10.3,20.3,53.8,10.3
03,BERGEN,1580,FRANKLIN LAKES BORO,20.0,HIGH MOUNTAIN ROAD SCHOOL,I,TOTAL,ALL STUDENTS,*,*,34,774,0,2.9,14.7,55.9,26.5,3,*,*,34,772,0,8.8,23.5,50,17.6
03,BERGEN,1580,FRANKLIN LAKES BORO,30.0,WOODSIDE AVENUE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,39,765,5.1,12.8,10.3,46.2,25.6,3,*,*,38,759,5.3,10.5,23.7,52.6,7.9
03,BERGEN,1580,FRANKLIN LAKES BORO,40.0,COLONIAL ROAD SCHOOL,I,TOTAL,ALL STUDENTS,*,*,52,763,1.9,7.7,19.2,48.1,23.1,3,*,*,52,773,1.9,1.9,21.2,61.5,13.5
03,BERGEN,1580,FRANKLIN LAKES BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,125,767,2.4,8,15.2,49.6,24.8,3,*,*,124,768,2.4,6.5,22.6,55.6,12.9
03,BERGEN,1700,GARFIELD CITY,60.0,CHRISTOPHER COLUMBUS SCHOOL #8,B,TOTAL,ALL STUDENTS,*,*,70,753,5.7,14.3,21.4,47.1,11.4,3,*,*,69,758,7.2,8.7,23.2,53.6,7.2
03,BERGEN,1700,GARFIELD CITY,80.0,ABRAHAM LINCOLN SCHOOL #6,B,TOTAL,ALL STUDENTS,*,*,74,728,6.8,36.5,41.9,14.9,0,3,*,*,73,742,6.8,20.5,34.2,38.4,0
03,BERGEN,1700,GARFIELD CITY,100.0,ROOSEVELT SCHOOL #7,B,TOTAL,ALL STUDENTS,*,*,55,757,0,12.7,20,56.4,10.9,3,*,*,55,768,0,12.7,16.4,61.8,9.1
03,BERGEN,1700,GARFIELD CITY,120.0,WASHINGTON IRVING SCHOOL #4,B,TOTAL,ALL STUDENTS,*,*,66,749,9.1,9.1,31.8,42.4,7.6,3,*,*,65,742,12.3,10.8,40,35.4,1.5
03,BERGEN,1700,GARFIELD CITY,130.0,WOODROW WILSON SCHOOL #5,B,TOTAL,ALL STUDENTS,*,*,44,758,4.5,4.5,27.3,52.3,11.4,3,*,*,43,759,2.3,18.6,25.6,41.9,11.6
03,BERGEN,1700,GARFIELD CITY,205.0,JAMES MADISON SCHOOL #10,B,TOTAL,ALL STUDENTS,*,*,60,753,3.3,20,26.7,33.3,16.7,3,*,*,60,739,11.7,26.7,26.7,35,0
03,BERGEN,1700,GARFIELD CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,369,749,5.1,17.3,28.7,39.6,9.2,3,*,*,365,750,7.1,16.2,28.2,44.1,4.4
03,BERGEN,1760,GLEN ROCK BORO,65.0,ALEXANDER HAMILTON SCHOOL,J,TOTAL,ALL STUDENTS,*,*,45,765,0,0,28.9,55.6,15.6,3,*,*,44,763,2.3,4.5,31.8,52.3,9.1
03,BERGEN,1760,GLEN ROCK BORO,70.0,RICHARD E BYRD,J,TOTAL,ALL STUDENTS,*,*,38,779,0,0,5.3,68.4,26.3,3,*,*,38,783,0,2.6,5.3,71.1,21.1
03,BERGEN,1760,GLEN ROCK BORO,80.0,CENTRAL SCHOOL,J,TOTAL,ALL STUDENTS,*,*,42,778,2.4,2.4,9.5,50,35.7,3,*,*,42,786,0,4.8,9.5,52.4,33.3
03,BERGEN,1760,GLEN ROCK BORO,90.0,CLARA E COLEMAN SCHOOL,J,TOTAL,ALL STUDENTS,*,*,45,784,0,0,6.7,48.9,44.4,3,*,*,45,762,0,11.1,24.4,60,4.4
03,BERGEN,1760,GLEN ROCK BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,170,776,.6,.6,12.9,55.3,30.6,3,180,11,169,773,.6,5.9,18.3,58.6,16.6
03,BERGEN,1860,HACKENSACK CITY,90.0,NELLIE K. PARKER,CD,TOTAL,ALL STUDENTS,*,*,102,752,3.9,16.7,30.4,38.2,10.8,3,*,*,101,754,7.9,13.9,26.7,42.6,8.9
03,BERGEN,1860,HACKENSACK CITY,100.0,FAIRMOUNT,CD,TOTAL,ALL STUDENTS,*,*,119,742,3.4,22.7,37,32.8,4.2,3,*,*,119,741,14.3,15.1,31.1,38.7,.8
03,BERGEN,1860,HACKENSACK CITY,110.0,FANNY MEYER HILLERS,CD,TOTAL,ALL STUDENTS,*,*,113,736,7.1,31.9,31,24.8,5.3,3,*,*,107,732,20.6,23.4,23.4,29.9,2.8
03,BERGEN,1860,HACKENSACK CITY,120.0,JACKSON AVENUE,CD,TOTAL,ALL STUDENTS,*,*,82,739,4.9,23.2,37.8,30.5,3.7,3,*,*,82,737,12.2,22,29.3,35.4,1.2
03,BERGEN,1860,HACKENSACK CITY,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,416,742,4.8,23.8,33.9,31.5,6,3,*,*,409,741,13.9,18.3,27.6,36.7,3.4
03,BERGEN,2050,HARRINGTON PARK BORO,50.0,HARRINGTON PARK SCHOOL,I,TOTAL,ALL STUDENTS,*,*,53,772,0,9.4,11.3,49.1,30.2,3,*,*,53,778,1.9,5.7,17,56.6,18.9
03,BERGEN,2050,HARRINGTON PARK BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,53,772,0,9.4,11.3,49.1,30.2,3,*,*,53,778,1.9,5.7,17,56.6,18.9
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,60.0,EUCLID ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,68,759,2.9,11.8,27.9,30.9,26.5,3,*,*,64,756,4.7,20.3,20.3,48.4,6.3
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,80.0,LINCOLN ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,78,764,1.3,7.7,21.8,48.7,20.5,3,*,*,78,766,1.3,12.8,20.5,55.1,10.3
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,146,762,2.1,9.6,24.7,40.4,23.3,3,*,*,142,762,2.8,16.2,20.4,52.1,8.5
03,BERGEN,2090,HAWORTH BORO,50.0,HAWORTH PUBLIC SCHOOL,I,TOTAL,ALL STUDENTS,*,*,44,771,0,0,20.5,68.2,11.4,3,*,*,44,770,4.5,4.5,15.9,61.4,13.6
03,BERGEN,2090,HAWORTH BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,44,771,0,0,20.5,68.2,11.4,3,*,*,44,770,4.5,4.5,15.9,61.4,13.6
03,BERGEN,2180,HILLSDALE BORO,10.0,ANN BLANCHE SMITH,GH,TOTAL,ALL STUDENTS,*,*,51,763,0,9.8,21.6,49,19.6,3,*,*,51,766,0,9.8,21.6,60.8,7.8
03,BERGEN,2180,HILLSDALE BORO,30.0,MEADOWBROOK,GH,TOTAL,ALL STUDENTS,*,*,56,763,0,8.9,19.6,58.9,12.5,3,*,*,56,767,0,14.3,10.7,64.3,10.7
03,BERGEN,2180,HILLSDALE BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,107,763,0,9.3,20.6,54.2,15.9,3,*,*,107,767,0,12.1,15.9,62.6,9.3
03,BERGEN,2200,HO HO KUS BORO,50.0,HO-HO-KUS PUBLIC SCHOOL,J,TOTAL,ALL STUDENTS,*,*,69,777,0,2.9,5.8,59.4,31.9,3,*,*,69,780,2.9,2.9,10.1,66.7,17.4
03,BERGEN,2200,HO HO KUS BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,69,777,0,2.9,5.8,59.4,31.9,3,*,*,69,780,2.9,2.9,10.1,66.7,17.4
03,BERGEN,2620,LEONIA BORO,60.0,ANNA C. SCOTT ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,105,764,3.8,5.7,20,48.6,21.9,3,*,*,104,758,4.8,8.7,28.8,48.1,9.6
03,BERGEN,2620,LEONIA BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,105,764,3.8,5.7,20,48.6,21.9,3,*,*,104,758,4.8,8.7,28.8,48.1,9.6
03,BERGEN,2710,LITTLE FERRY BORO,30.0,MEMORIAL ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,108,754,1.9,13.9,25.9,48.1,10.2,3,*,*,104,742,10.6,20.2,26.9,40.4,1.9
03,BERGEN,2710,LITTLE FERRY BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,108,754,1.9,13.9,25.9,48.1,10.2,3,*,*,104,742,10.6,20.2,26.9,40.4,1.9
03,BERGEN,2740,LODI BOROUGH,60.0,COLUMBUS SCHOOL,B,TOTAL,ALL STUDENTS,*,*,44,736,4.5,27.3,38.6,29.5,0,3,*,*,42,752,4.8,16.7,19,57.1,2.4
03,BERGEN,2740,LODI BOROUGH,65.0,HILLTOP SCHOOL,B,TOTAL,ALL STUDENTS,*,*,57,758,1.8,10.5,24.6,52.6,10.5,3,*,*,56,754,12.5,8.9,19.6,51.8,7.1
03,BERGEN,2740,LODI BOROUGH,80.0,ROOSEVELT SCHOOL,B,TOTAL,ALL STUDENTS,*,*,23,746,0,26.1,30.4,39.1,4.3,3,*,*,24,735,20.8,16.7,16.7,45.8,0
03,BERGEN,2740,LODI BOROUGH,90.0,WASHINGTON SCHOOL,B,TOTAL,ALL STUDENTS,*,*,63,764,0,7.9,19,60.3,12.7,3,*,*,63,768,4.8,7.9,9.5,66.7,11.1
03,BERGEN,2740,LODI BOROUGH,100.0,WILSON SCHOOL,B,TOTAL,ALL STUDENTS,*,*,74,752,4.1,10.8,33.8,40.5,10.8,3,*,*,74,748,6.8,17.6,31.1,36.5,8.1
03,BERGEN,2740,LODI BOROUGH,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,261,753,2.3,14.2,28.7,46,8.8,3,*,*,259,754,8.5,13.1,20.1,51.4,6.9
03,BERGEN,2860,LYNDHURST TWP,300.0,MEMORIAL CAMPUS,DE,TOTAL,ALL STUDENTS,*,*,157,750,4.5,11.5,31.8,45.9,6.4,3,*,*,155,747,5.8,20.6,28.4,41.9,3.2
03,BERGEN,2860,LYNDHURST TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,158,750,4.4,12,31.6,45.6,6.3,3,*,*,156,746,6.4,20.5,28.2,41.7,3.2
03,BERGEN,2900,MAHWAH TWP,60.0,BETSY ROSS ELEMENTARY,I,TOTAL,ALL STUDENTS,*,*,65,781,0,1.5,6.2,58.5,33.8,3,*,*,65,791,1.5,0,3.1,64.6,30.8
03,BERGEN,2900,MAHWAH TWP,65.0,LENAPE MEADOWS,I,TOTAL,ALL STUDENTS,*,*,103,756,1.9,10.7,25.2,45.6,16.5,3,*,*,103,759,1.9,10.7,22.3,61.2,3.9
03,BERGEN,2900,MAHWAH TWP,80.0,GEORGE WASHINGTON SCHOOL,I,TOTAL,ALL STUDENTS,*,*,39,783,0,7.7,7.7,46.2,38.5,3,*,*,39,797,2.6,2.6,5.1,51.3,38.5
03,BERGEN,2900,MAHWAH TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,207,769,1,7.2,15.9,49.8,26.1,3,*,*,207,776,1.9,5.8,13,60.4,18.8
03,BERGEN,3060,MAYWOOD BORO,70.0,MEMORIAL,FG,TOTAL,ALL STUDENTS,*,*,112,767,0,6.3,22.3,48.2,23.2,3,*,*,112,760,.9,13.4,26.8,50.9,8
03,BERGEN,3060,MAYWOOD BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,112,767,0,6.3,22.3,48.2,23.2,3,*,*,112,760,.9,13.4,26.8,50.9,8
03,BERGEN,3170,MIDLAND PARK BORO,70.0,HIGHLAND ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,54,754,3.7,14.8,20.4,53.7,7.4,3,*,*,54,759,3.7,13,29.6,46.3,7.4
03,BERGEN,3170,MIDLAND PARK BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,54,754,3.7,14.8,20.4,53.7,7.4,3,*,*,54,759,3.7,13,29.6,46.3,7.4
03,BERGEN,3330,MONTVALE BORO,30.0,MEMORIAL ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,95,762,1.1,4.2,21.1,63.2,10.5,3,*,*,95,767,2.1,3.2,13.7,69.5,11.6
03,BERGEN,3330,MONTVALE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,95,762,1.1,4.2,21.1,63.2,10.5,3,*,*,95,767,2.1,3.2,13.7,69.5,11.6
03,BERGEN,3350,MOONACHIE BORO,60.0,ROBERT L. CRAIG SCHOOL,B,TOTAL,ALL STUDENTS,*,*,34,746,8.8,23.5,11.8,38.2,17.6,3,*,*,34,745,14.7,17.6,20.6,47.1,0
03,BERGEN,3350,MOONACHIE BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,34,746,8.8,23.5,11.8,38.2,17.6,3,*,*,34,745,14.7,17.6,20.6,47.1,0
03,BERGEN,3550,NEW MILFORD BORO,60.0,BERKLEY STREET ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,73,765,1.4,6.8,20.5,56.2,15.1,3,*,*,73,762,2.7,11,20.5,54.8,11
03,BERGEN,3550,NEW MILFORD BORO,70.0,BERTRAND F GIBBS ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,66,756,10.6,9.1,18.2,43.9,18.2,3,*,*,65,759,6.2,18.5,20,40,15.4
03,BERGEN,3550,NEW MILFORD BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,139,761,5.8,7.9,19.4,50.4,16.5,3,*,*,138,760,4.3,14.5,20.3,47.8,13
03,BERGEN,3600,NORTH ARLINGTON BORO,60.0,JEFFERSON ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,48,764,4.2,2.1,31.3,45.8,16.7,3,*,*,48,755,8.3,8.3,22.9,52.1,8.3
03,BERGEN,3600,NORTH ARLINGTON BORO,70.0,ROOSEVELT ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,40,771,0,2.5,15,62.5,20,3,*,*,40,763,2.5,10,20,60,7.5
03,BERGEN,3600,NORTH ARLINGTON BORO,80.0,WASHINGTON ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,47,762,0,6.4,23.4,63.8,6.4,3,*,*,47,759,4.3,12.8,23.4,53.2,6.4
03,BERGEN,3600,NORTH ARLINGTON BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,147,12,135,765,1.5,3.7,23.7,57,14.1,3,147,12,135,759,5.2,10.4,22.2,54.8,7.4
03,BERGEN,3730,NORTHVALE BORO,50.0,NORTHVALE PUBLIC SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,49,772,0,4.1,18.4,57.1,20.4,3,*,*,48,779,2.1,6.3,14.6,52.1,25
03,BERGEN,3730,NORTHVALE BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,49,772,0,4.1,18.4,57.1,20.4,3,*,*,48,779,2.1,6.3,14.6,52.1,25
03,BERGEN,3740,NORWOOD BORO,20.0,NORWOOD PUBLIC SCHOOL,I,TOTAL,ALL STUDENTS,*,*,61,767,4.9,3.3,19.7,44.3,27.9,3,*,*,59,769,3.4,5.1,23.7,52.5,15.3
03,BERGEN,3740,NORWOOD BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,61,767,4.9,3.3,19.7,44.3,27.9,3,*,*,59,769,3.4,5.1,23.7,52.5,15.3
03,BERGEN,3760,OAKLAND BORO,40.0,DOGWOOD HILL ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,34,753,5.9,5.9,29.4,52.9,5.9,3,*,*,34,759,0,14.7,23.5,58.8,2.9
03,BERGEN,3760,OAKLAND BORO,50.0,HEIGHTS ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,45,761,4.4,6.7,26.7,46.7,15.6,3,*,*,45,774,2.2,6.7,15.6,57.8,17.8
03,BERGEN,3760,OAKLAND BORO,60.0,MANITO ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,37,766,5.4,5.4,5.4,64.9,18.9,3,*,*,37,770,5.4,5.4,13.5,67.6,8.1
03,BERGEN,3760,OAKLAND BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,133,17,116,760,5.2,6,20.7,54.3,13.8,3,133,17,116,768,2.6,8.6,17.2,61.2,10.3
03,BERGEN,3850,OLD TAPPAN BORO,60.0,T. BALDWIN DEMAREST ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,70,770,0,4.3,21.4,51.4,22.9,3,*,*,69,769,1.4,5.8,21.7,55.1,15.9
03,BERGEN,3850,OLD TAPPAN BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,70,770,0,4.3,21.4,51.4,22.9,3,*,*,69,769,1.4,5.8,21.7,55.1,15.9
03,BERGEN,3870,ORADELL BORO,50.0,ORADELL PUBLIC SCHOOL,I,TOTAL,ALL STUDENTS,*,*,116,764,1.7,2.6,25.9,50.9,19,3,*,*,115,766,5.2,8.7,15.7,59.1,11.3
03,BERGEN,3870,ORADELL BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,116,764,1.7,2.6,25.9,50.9,19,3,*,*,115,766,5.2,8.7,15.7,59.1,11.3
03,BERGEN,3910,PALISADES PARK,70.0,LINDBERGH ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,134,748,14.2,10.4,22.4,37.3,15.7,3,*,*,124,750,17.7,15.3,14.5,44.4,8.1
03,BERGEN,3910,PALISADES PARK,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,134,748,14.2,10.4,22.4,37.3,15.7,3,*,*,124,750,17.7,15.3,14.5,44.4,8.1
03,BERGEN,3930,PARAMUS BORO,80.0,MEMORIAL ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,54,781,0,1.9,7.4,59.3,31.5,3,*,*,54,774,1.9,3.7,11.1,66.7,16.7
03,BERGEN,3930,PARAMUS BORO,90.0,MIDLAND ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,52,755,1.9,15.4,26.9,40.4,15.4,3,*,*,52,748,3.8,17.3,28.8,48.1,1.9
03,BERGEN,3930,PARAMUS BORO,100.0,PARKWAY ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,46,753,10.9,13,6.5,52.2,17.4,3,*,*,46,747,4.3,21.7,23.9,50,0
03,BERGEN,3930,PARAMUS BORO,110.0,RIDGE RANCH ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,62,768,0,3.2,22.6,54.8,19.4,3,*,*,62,765,1.6,11.3,21,53.2,12.9
03,BERGEN,3930,PARAMUS BORO,130.0,STONY LANE ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,43,779,0,2.3,16.3,48.8,32.6,3,*,*,41,771,2.4,4.9,26.8,53.7,12.2
03,BERGEN,3930,PARAMUS BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,257,767,2.3,7,16.3,51.4,23,3,*,*,255,761,2.7,11.8,22,54.5,9
03,BERGEN,3940,PARK RIDGE BORO,60.0,EAST BROOK ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,30,771,3.3,3.3,23.3,40,30,3,*,*,30,772,0,6.7,26.7,50,16.7
03,BERGEN,3940,PARK RIDGE BORO,70.0,WEST RIDGE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,40,777,0,2.5,5,70,22.5,3,*,*,40,778,0,5,12.5,70,12.5
03,BERGEN,3940,PARK RIDGE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,89,19,70,774,1.4,2.9,12.9,57.1,25.7,3,89,19,70,775,0,5.7,18.6,61.4,14.3
03,BERGEN,4310,RAMSEY BORO,70.0,MARY A. HUBBARD ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,107,761,5.6,4.7,22.4,43.9,23.4,3,*,*,107,763,6.5,5.6,19.6,59.8,8.4
03,BERGEN,4310,RAMSEY BORO,80.0,WESLEY D TISDALE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,97,770,2.1,3.1,11.3,62.9,20.6,3,*,*,97,761,5.2,12.4,18.6,56.7,7.2
03,BERGEN,4310,RAMSEY BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,204,765,3.9,3.9,17.2,52.9,22.1,3,*,*,204,762,5.9,8.8,19.1,58.3,7.8
03,BERGEN,4370,RIDGEFIELD BORO,100.0,SLOCUM SKEWES SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,115,764,2.6,6.1,20,53.9,17.4,3,*,*,114,752,5.3,14.9,21.1,55.3,3.5
03,BERGEN,4370,RIDGEFIELD BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,115,764,2.6,6.1,20,53.9,17.4,3,*,*,114,752,5.3,14.9,21.1,55.3,3.5
03,BERGEN,4380,RIDGEFIELD PARK TWP,60.0,GRANT ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,36,745,0,19.4,36.1,44.4,0,3,*,*,36,743,5.6,16.7,41.7,36.1,0
03,BERGEN,4380,RIDGEFIELD PARK TWP,70.0,LINCOLN ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,55,738,14.5,16.4,25.5,38.2,5.5,3,*,*,55,738,9.1,23.6,30.9,36.4,0
03,BERGEN,4380,RIDGEFIELD PARK TWP,80.0,ROOSEVELT  ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,76,739,10.5,23.7,28.9,34.2,2.6,3,*,*,75,732,20,20,28,32,0
03,BERGEN,4380,RIDGEFIELD PARK TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,167,740,9.6,20.4,29.3,37.7,3,3,*,*,166,736,13.3,20.5,31.9,34.3,0
03,BERGEN,4390,RIDGEWOOD VILLAGE,85.0,HAWES ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,67,777,0,3,13.4,55.2,28.4,3,*,*,66,793,3,1.5,6.1,54.5,34.8
03,BERGEN,4390,RIDGEWOOD VILLAGE,90.0,RIDGE ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,82,783,0,4.9,2.4,50,42.7,3,*,*,81,781,1.2,2.5,22.2,48.1,25.9
03,BERGEN,4390,RIDGEWOOD VILLAGE,100.0,SOMERVILLE ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,63,775,1.6,1.6,14.3,58.7,23.8,3,*,*,63,767,1.6,11.1,19,54,14.3
03,BERGEN,4390,RIDGEWOOD VILLAGE,110.0,TRAVELL ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,51,790,2,0,3.9,47.1,47.1,3,*,*,49,784,2,0,12.2,63.3,22.4
03,BERGEN,4390,RIDGEWOOD VILLAGE,120.0,ORCHARD ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,58,778,0,8.6,10.3,41.4,39.7,3,*,*,60,775,8.3,5,6.7,65,15
03,BERGEN,4390,RIDGEWOOD VILLAGE,130.0,WILLARD ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,83,776,0,6,7.2,56.6,30.1,3,*,*,84,770,1.2,9.5,11.9,65.5,11.9
03,BERGEN,4390,RIDGEWOOD VILLAGE,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,434,30,404,779,.5,4.2,8.4,52,34.9,3,432,29,403,778,2.7,5.2,13.4,58.1,20.6
03,BERGEN,4410,RIVER EDGE BORO,30.0,CHERRY HILL SCHOOL,I,TOTAL,ALL STUDENTS,*,*,94,777,0,0,21.3,47.9,30.9,3,*,*,93,772,7.5,6.5,9.7,54.8,21.5
03,BERGEN,4410,RIVER EDGE BORO,50.0,ROOSEVELT SCHOOL,I,TOTAL,ALL STUDENTS,*,*,69,769,1.4,1.4,20.3,60.9,15.9,3,*,*,69,772,0,2.9,24.6,59.4,13
03,BERGEN,4410,RIVER EDGE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,163,773,.6,.6,20.9,53.4,24.5,3,*,*,162,772,4.3,4.9,16,56.8,17.9
03,BERGEN,4430,RIVER VALE TWP,60.0,ROBERGE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,78,760,2.6,12.8,21.8,41,21.8,3,*,*,78,768,7.7,6.4,16.7,53.8,15.4
03,BERGEN,4430,RIVER VALE TWP,70.0,WOODSIDE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,61,772,0,1.6,16.4,62.3,19.7,3,*,*,61,770,1.6,3.3,14.8,70.5,9.8
03,BERGEN,4430,RIVER VALE TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,139,765,1.4,7.9,19.4,50.4,20.9,3,*,*,139,769,5,5,15.8,61.2,12.9
03,BERGEN,4470,ROCHELLE PARK TWP,50.0,MIDLAND SCHOOL #1,FG,TOTAL,ALL STUDENTS,*,*,54,751,3.7,24.1,14.8,44.4,13,3,*,*,54,747,16.7,5.6,20.4,53.7,3.7
03,BERGEN,4470,ROCHELLE PARK TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,54,751,3.7,24.1,14.8,44.4,13,3,*,*,54,747,16.7,5.6,20.4,53.7,3.7
03,BERGEN,4600,RUTHERFORD BORO,70.0,LINCOLN SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,109,756,1.8,11.9,29.4,40.4,16.5,3,*,*,106,762,1.9,7.5,24.5,58.5,7.5
03,BERGEN,4600,RUTHERFORD BORO,110.0,WASHINGTON SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,90,757,1.1,13.3,32.2,42.2,11.1,3,*,*,89,758,1.1,16.9,24.7,52.8,4.5
03,BERGEN,4600,RUTHERFORD BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,199,756,1.5,12.6,30.7,41.2,14.1,3,*,*,195,760,1.5,11.8,24.6,55.9,6.2
