,COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,REGISTERED TO TEST,NOT TESTED ** (See Below),VALID SCORES,MEAN SCALE SCORE,L1 PERCENT,L2 PERCENT,L3 PERCENT,L4 PERCENT,L5 PERCENT,GRADE
23078,80,CHARTERS,6067,KINGDOM CS OF LEADERSHIP,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,29,735,13.8,20.7,31,34.5,0,4
23090,80,CHARTERS,6069,MILLVILLE PUBLIC CHARTER SCHOOL,952.0,MILLVILLE PUBLIC CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,30,754,3.3,10,30,50,6.7,4
23101,80,CHARTERS,6069,MILLVILLE PUBLIC CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,30,754,3.3,10,30,50,6.7,4
23112,80,CHARTERS,6079,JOHN P HOLLAND CHARTER SCHOOL,964.0,JOHN P. HOLLAND CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,23,756,0,0,39.1,56.5,4.3,4
23122,80,CHARTERS,6079,JOHN P HOLLAND CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,23,756,0,0,39.1,56.5,4.3,4
23132,80,CHARTERS,6080,PASSAIC ARTS AND SCIENCE CHARTER SCHOOL,966.0,PASSAIC ARTS AND SCIENCE CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,78,742,6.4,25.6,32.1,26.9,9,4
23145,80,CHARTERS,6080,PASSAIC ARTS AND SCIENCE CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,78,742,6.4,25.6,32.1,26.9,9,4
23158,80,CHARTERS,6081,THOMAS EDISON ENERGYSMART CHARTER SCHOOL,967.0,THOMAS EDISON ENERGYSMART CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,44,807,0,0,0,25,75,4
23166,80,CHARTERS,6081,THOMAS EDISON ENERGYSMART CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,44,807,0,0,0,25,75,4
23174,80,CHARTERS,6082,BELOVED COMMUNITY CHARTER SCHOOL,963.0,BELOVED COMMUNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,111,758,2.7,9.9,23.4,52.3,11.7,4
23187,80,CHARTERS,6082,BELOVED COMMUNITY CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,111,758,2.7,9.9,23.4,52.3,11.7,4
23200,80,CHARTERS,6083,KNOWLEDGE A TO Z CHARTER SCHOOL,968.0,KNOWLEDGE A TO Z CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,65,746,3.1,15.4,36.9,38.5,6.2,4
23210,80,CHARTERS,6083,KNOWLEDGE A TO Z CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,65,746,3.1,15.4,36.9,38.5,6.2,4
23220,80,CHARTERS,6089,COMPASS ACADEMY CS,976.0,COMPASS ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,30,736,6.7,20,43.3,30,0,4
23231,80,CHARTERS,6089,COMPASS ACADEMY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,30,736,6.7,20,43.3,30,0,4
23242,80,CHARTERS,6093,JERSEY CITY GLOBAL CS,981.0,JERSEY CITY GLOBAL CS,R,TOTAL,ALL STUDENTS,*,*,41,761,4.9,9.8,19.5,41.5,24.4,4
23254,80,CHARTERS,6093,JERSEY CITY GLOBAL CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,41,761,4.9,9.8,19.5,41.5,24.4,4
23266,80,CHARTERS,6094,PHILLIP'S ACADEMY  CS,968.0,PHILLIP'S ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,42,750,4.8,9.5,38.1,40.5,7.1,4
23276,80,CHARTERS,6094,PHILLIP'S ACADEMY  CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,42,750,4.8,9.5,38.1,40.5,7.1,4
23286,80,CHARTERS,6096,PATERSON ARTS AND SCIENCE CS,982.0,PATERSON ARTS AND SCIENCE CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,60,744,15,16.7,18.3,45,5,4
23300,80,CHARTERS,6096,PATERSON ARTS AND SCIENCE CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,60,744,15,16.7,18.3,45,5,4
23314,80,CHARTERS,6182,INTERNATIONAL ACADEMY OF TRENTON CHARTER SCHOOL,913.0,INTERNATIONAL ACADEMY OF TRENTON CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,55,729,20,21.8,30.9,23.6,3.6,4
23323,80,CHARTERS,6182,INTERNATIONAL ACADEMY OF TRENTON CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,55,729,20,21.8,30.9,23.6,3.6,4
23332,80,CHARTERS,6232,ENVIRONMENT COMMUNITY CS,920.0,ENVIRONMENT COMMUNITY OPPORTUNITY (ECO) CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,30,765,0,3.3,23.3,63.3,10,4
23342,80,CHARTERS,6232,ENVIRONMENT COMMUNITY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,30,765,0,3.3,23.3,63.3,10,4
23352,80,CHARTERS,6240,FREEDOM PREP CHARTER SCHOOL,900.0,FREEDOM PREP CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,76,722,21.1,26.3,36.8,15.8,0,4
23364,80,CHARTERS,6240,FREEDOM PREP CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,76,722,21.1,26.3,36.8,15.8,0,4
23376,80,CHARTERS,6320,DISCOVERY CS,920.0,DISCOVERY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,22,730,18.2,18.2,40.9,22.7,0,4
23384,80,CHARTERS,6320,DISCOVERY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,22,730,18.2,18.2,40.9,22.7,0,4
23392,80,CHARTERS,6410,EAST ORANGE COMMUNITY CS,920.0,EAST ORANGE COMMUNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,95,735,11.6,26.3,34.7,25.3,2.1,4
23403,80,CHARTERS,6410,EAST ORANGE COMMUNITY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,95,735,11.6,26.3,34.7,25.3,2.1,4
23414,80,CHARTERS,6420,ELYSIAN CS OF HOBOKEN,925.0,ELYSIAN CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,32,777,0,3.1,12.5,59.4,25,4
23428,80,CHARTERS,6420,ELYSIAN CS OF HOBOKEN,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,32,777,0,3.1,12.5,59.4,25,4
23442,80,CHARTERS,6430,ENGLEWOOD ON THE PALISADES CHARTER SCHOOL,930.0,ENGLEWOOD ON THE PALISADES CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,38,760,0,5.3,34.2,44.7,15.8,4
23453,80,CHARTERS,6430,ENGLEWOOD ON THE PALISADES CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,38,760,0,5.3,34.2,44.7,15.8,4
23464,80,CHARTERS,6635,GREATER BRUNSWICK CS,930.0,GREATER BRUNSWICK CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,43,740,7,25.6,32.6,25.6,9.3,4
23478,80,CHARTERS,6635,GREATER BRUNSWICK CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,43,740,7,25.6,32.6,25.6,9.3,4
23492,80,CHARTERS,6665,GRAY CS,930.0,THE GRAY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,34,750,5.9,8.8,35.3,44.1,5.9,4
23502,80,CHARTERS,6665,GRAY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,34,750,5.9,8.8,35.3,44.1,5.9,4
23512,80,CHARTERS,6720,HOBOKEN CS,930.0,HOBOKEN CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,22,778,0,0,22.7,45.5,31.8,4
23522,80,CHARTERS,6720,HOBOKEN CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,22,778,0,0,22.7,45.5,31.8,4
23532,80,CHARTERS,6740,HOPE ACADEMY CS,950.0,HOPE ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,23,745,0,21.7,39.1,34.8,4.3,4
23542,80,CHARTERS,6740,HOPE ACADEMY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,23,745,0,21.7,39.1,34.8,4.3,4
23552,80,CHARTERS,6810,INTERNATIONAL CHARTER SCHOOL ,940.0,INTERNATIONAL CHARTER SCHOOL ,R,TOTAL,ALL STUDENTS,*,*,18,736,11.1,22.2,44.4,22.2,0,4
23560,80,CHARTERS,6810,INTERNATIONAL CHARTER SCHOOL ,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,18,736,11.1,22.2,44.4,22.2,0,4
23568,80,CHARTERS,6910,JERSEY CITY COMM. CS,940.0,JERSEY CITY COMMUNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,65,748,6.2,18.5,32.3,29.2,13.8,4
23579,80,CHARTERS,6910,JERSEY CITY COMM. CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,65,748,6.2,18.5,32.3,29.2,13.8,4
23590,80,CHARTERS,6915,JERSEY CITY GOLDEN DOOR CHARTER SCHOOL,950.0,JERSEY CITY GOLDEN DOOR CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,45,745,6.7,6.7,42.2,40,4.4,4
23603,80,CHARTERS,6915,JERSEY CITY GOLDEN DOOR CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,45,745,6.7,6.7,42.2,40,4.4,4
23616,80,CHARTERS,7100,LADY LIBERTY ACADEMY CS,936.0,LADY LIBERTY ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,53,723,26.4,28.3,22.6,22.6,0,4
23625,80,CHARTERS,7100,LADY LIBERTY ACADEMY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,53,723,26.4,28.3,22.6,22.6,0,4
23634,80,CHARTERS,7109,LEAP ACADEMY UNIVERSITY CS,931.0,LEAP ACADEMY UNIVERSITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,118,737,16.1,18.6,29.7,32.2,3.4,4
23647,80,CHARTERS,7109,LEAP ACADEMY UNIVERSITY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,118,737,16.1,18.6,29.7,32.2,3.4,4
23660,80,CHARTERS,7115,LEARNING COMMUNITY CS,960.0,LEARNING COMMUNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,59,761,1.7,15.3,25.4,37.3,20.3,4
23673,80,CHARTERS,7115,LEARNING COMMUNITY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,59,761,1.7,15.3,25.4,37.3,20.3,4
23686,80,CHARTERS,7210,MARION P. THOMAS CS,940.0,MARION P. THOMAS CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,73,738,12.3,16.4,32.9,37,1.4,4
23695,80,CHARTERS,7210,MARION P. THOMAS CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,73,738,12.3,16.4,32.9,37,1.4,4
23704,80,CHARTERS,7290,NEW HORIZONS COMM. CS,957.0,NEW HORIZONS COMMUNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,76,741,9.2,17.1,34.2,36.8,2.6,4
23713,80,CHARTERS,7290,NEW HORIZONS COMM. CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,76,741,9.2,17.1,34.2,36.8,2.6,4
23722,80,CHARTERS,7320,NORTH STAR ACADEMY CHARTER SCHOOL,960.0,NORTH STAR ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,327,778,.6,4.6,8.6,51.4,34.9,4
23736,80,CHARTERS,7320,NORTH STAR ACADEMY CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,327,778,.6,4.6,8.6,51.4,34.9,4
23750,80,CHARTERS,7325,TEAM ACADEMY CHARTER SCHOOL,965.0,TEAM ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,161,736,16.1,16.8,31.1,32.3,3.7,4
23761,80,CHARTERS,7325,TEAM ACADEMY CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,161,736,16.1,16.8,31.1,32.3,3.7,4
23772,80,CHARTERS,7500,PACE CS OF HAMILTON,900.0,PACE CHARTER SCHOOL OF HAMILTON,R,TOTAL,ALL STUDENTS,*,*,28,749,0,7.1,39.3,53.6,0,4
23782,80,CHARTERS,7500,PACE CS OF HAMILTON,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,28,749,0,7.1,39.3,53.6,0,4
23792,80,CHARTERS,7503,PATERSON CS FOR SCI/TECH,970.0,PATERSON CHARTER SCHOOL FOR SCIENCE/TECHNOLOGY,R,TOTAL,ALL STUDENTS,*,*,80,738,7.5,22.5,35,31.3,3.8,4
23803,80,CHARTERS,7503,PATERSON CS FOR SCI/TECH,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,80,738,7.5,22.5,35,31.3,3.8,4
23814,80,CHARTERS,7540,PRINCETON CS,930.0,PRINCETON CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,46,783,0,2.2,4.3,52.2,41.3,4
23826,80,CHARTERS,7540,PRINCETON CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,46,783,0,2.2,4.3,52.2,41.3,4
23838,80,CHARTERS,7600,QUEEN CITY ACADEMY CS,960.0,THE QUEEN CITY ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,36,739,13.9,25,25,25,11.1,4
23850,80,CHARTERS,7600,QUEEN CITY ACADEMY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,36,739,13.9,25,25,25,11.1,4
23862,80,CHARTERS,7720,THE RED BANK CS,915.0,RED BANK CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,20,738,15,30,20,25,10,4
23875,80,CHARTERS,7720,THE RED BANK CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,20,738,15,30,20,25,10,4
23888,80,CHARTERS,7727,RIDGE AND VALLEY CS,900.0,RIDGE AND VALLEY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,16,760,0,12.5,12.5,75,0,4
23895,80,CHARTERS,7727,RIDGE AND VALLEY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,16,760,0,12.5,12.5,75,0,4
23902,80,CHARTERS,7730,ROBERT TREAT ACADEMY CS,970.0,ROBERT TREAT ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,75,778,1.3,0,14.7,46.7,37.3,4
23913,80,CHARTERS,7730,ROBERT TREAT ACADEMY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,75,778,1.3,0,14.7,46.7,37.3,4
23924,80,CHARTERS,7735,MARIA L. VARISCO-ROGERS CS,975.0,MARIA VARISCO ROGERS CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,55,775,0,1.8,12.7,54.5,30.9,4
23936,80,CHARTERS,7735,MARIA L. VARISCO-ROGERS CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,55,775,0,1.8,12.7,54.5,30.9,4
23948,80,CHARTERS,7830,SOARING HEIGHTS CS,980.0,SOARING HEIGHTS,R,TOTAL,ALL STUDENTS,*,*,24,785,0,0,12.5,50,37.5,4
23958,80,CHARTERS,7830,SOARING HEIGHTS CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,24,785,0,0,12.5,50,37.5,4
23968,80,CHARTERS,7890,TEANECK COMMUNITY CS,920.0,TEANECK COMMUNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,33,748,3,15.2,36.4,39.4,6.1,4
23980,80,CHARTERS,7890,TEANECK COMMUNITY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,33,748,3,15.2,36.4,39.4,6.1,4
23992,80,CHARTERS,8010,UNION COUNTY TEAMS CS,980.0,UNION COUNTY TEAMS CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,19,750,0,10.5,36.8,47.4,5.3,4
24005,80,CHARTERS,8010,UNION COUNTY TEAMS CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,19,750,0,10.5,36.8,47.4,5.3,4
24018,80,CHARTERS,8050,UNITY CS,990.0,UNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,26,753,3.8,15.4,38.5,23.1,19.2,4
24030,80,CHARTERS,8050,UNITY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,26,753,3.8,15.4,38.5,23.1,19.2,4
24042,80,CHARTERS,8065,UNIVERSITY HEIGHTS CS,980.0,UNIVERSITY HEIGHTS CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,67,740,9,17.9,37.3,31.3,4.5,4
24051,80,CHARTERS,8065,UNIVERSITY HEIGHTS CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,67,740,9,17.9,37.3,31.3,4.5,4
24060,80,CHARTERS,8140,VILLAGE CS,990.0,THE VILLAGE CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,39,748,5.1,15.4,30.8,41,7.7,4
24071,80,CHARTERS,8140,VILLAGE CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,39,748,5.1,15.4,30.8,41,7.7,4
0,01,ATLANTIC,0010,ABSECON CITY,50.0,EMMA C ATTALES,CD,TOTAL,ALL STUDENTS,*,*,81,751,2.5,12.3,28.4,56.8,0,5
13,01,ATLANTIC,0010,ABSECON CITY,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,81,751,2.5,12.3,28.4,56.8,0,5
26,01,ATLANTIC,0110,ATLANTIC CITY,30.0,SOVEREIGN AVENUE SCHOOL,A,TOTAL,ALL STUDENTS,*,*,54,733,18.5,18.5,29.6,33.3,0,5
41,01,ATLANTIC,0110,ATLANTIC CITY,50.0,CHELSEA HEIGHTS SCHOOL,A,TOTAL,ALL STUDENTS,*,*,24,747,4.2,12.5,41.7,41.7,0,5
52,01,ATLANTIC,0110,ATLANTIC CITY,60.0,TEXAS AVENUE SCHOOL,A,TOTAL,ALL STUDENTS,*,*,28,724,21.4,32.1,21.4,25,0,5
63,01,ATLANTIC,0110,ATLANTIC CITY,70.0,NEW YORK AVENUE SCHOOL,A,TOTAL,ALL STUDENTS,*,*,61,707,34.4,49.2,11.5,4.9,0,5
78,01,ATLANTIC,0110,ATLANTIC CITY,80.0,UPTOWN SCHOOL COMPLEX,A,TOTAL,ALL STUDENTS,*,*,53,719,20.8,41.5,26.4,11.3,0,5
91,01,ATLANTIC,0110,ATLANTIC CITY,100.0,PENNSYLVANIA AVE SCHOOL,A,TOTAL,ALL STUDENTS,*,*,47,725,17,36.2,25.5,21.3,0,5
105,01,ATLANTIC,0110,ATLANTIC CITY,120.0,RICHMOND AVENUE SCHOOL,A,TOTAL,ALL STUDENTS,*,*,66,736,15.2,13.6,34.8,36.4,0,5
121,01,ATLANTIC,0110,ATLANTIC CITY,140.0,DR MARTIN LUTHER KING JR SCHOOL COMPLEX,A,TOTAL,ALL STUDENTS,*,*,56,722,19.6,44.6,14.3,19.6,1.8,5
133,01,ATLANTIC,0110,ATLANTIC CITY,300.0,BRIGHTON AVENUE SCHOOL,A,TOTAL,ALL STUDENTS,*,*,81,738,8.6,23.5,34.6,32.1,1.2,5
148,01,ATLANTIC,0110,ATLANTIC CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,470,727,18.1,30.6,26.4,24.5,.4,5
164,01,ATLANTIC,0570,BRIGANTINE CITY,30.0,BRIGANTINE NORTH MIDDLE SCHOOL,CD,TOTAL,ALL STUDENTS,77,12,65,747,1.5,9.2,36.9,52.3,0,5
176,01,ATLANTIC,0570,BRIGANTINE CITY,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,77,12,65,747,1.5,9.2,36.9,52.3,0,5
188,01,ATLANTIC,0590,BUENA REGIONAL,300.0,DR. J.P. CLEARY ELEMENTARY,A,TOTAL,ALL STUDENTS,128,26,102,730,12.7,27.5,38.2,21.6,0,5
199,01,ATLANTIC,0590,BUENA REGIONAL,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,130,27,103,730,12.6,28.2,37.9,21.4,0,5
210,01,ATLANTIC,1300,EGG HARBOR CITY,30.0,EGG HARBOR CITY COMMUNITY SCH,A,TOTAL,ALL STUDENTS,*,*,47,719,25.5,29.8,34,10.6,0,5
222,01,ATLANTIC,1300,EGG HARBOR CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,47,719,25.5,29.8,34,10.6,0,5
234,01,ATLANTIC,1310,EGG HARBOR TWP,45.0,DR. JOYANNE D. MILLER ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,605,37,568,742,7.2,19.5,30.8,41.4,1.1,5
249,01,ATLANTIC,1310,EGG HARBOR TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,605,37,568,742,7.2,19.5,30.8,41.4,1.1,5
264,01,ATLANTIC,1410,ESTELL MANOR CITY,50.0,ESTELL MANOR ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,12,737,8.3,25,33.3,33.3,0,5
273,01,ATLANTIC,1410,ESTELL MANOR CITY,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,12,737,8.3,25,33.3,33.3,0,5
282,01,ATLANTIC,1540,FOLSOM BORO,50.0,FOLSOM ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,44,746,2.3,20.5,29.5,47.7,0,5
291,01,ATLANTIC,1540,FOLSOM BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,44,746,2.3,20.5,29.5,47.7,0,5
300,01,ATLANTIC,1690,GALLOWAY TWP,15.0,ARTHUR RANN ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,93,752,5.4,11.8,22.6,55.9,4.3,5
315,01,ATLANTIC,1690,GALLOWAY TWP,45.0,REEDS ROAD ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,96,748,6.3,17.7,26,43.8,6.3,5
331,01,ATLANTIC,1690,GALLOWAY TWP,46.0,ROLAND ROGERS ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,87,746,2.3,13.8,41.4,41.4,1.1,5
346,01,ATLANTIC,1690,GALLOWAY TWP,48.0,SMITHVILLE ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,100,738,8,22,40,29,1,5
362,01,ATLANTIC,1690,GALLOWAY TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,376,746,5.6,16.5,32.4,42.3,3.2,5
379,01,ATLANTIC,1940,HAMILTON TWP,55.0,GEORGE L. HESS EDUCATIONAL COMPLEX,CD,TOTAL,ALL STUDENTS,*,*,338,742,7.7,23.7,29,36.4,3.3,5
394,01,ATLANTIC,1940,HAMILTON TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,338,742,7.7,23.7,29,36.4,3.3,5
409,01,ATLANTIC,1960,HAMMONTON TOWN,55.0,WARREN E. SOOY JR. ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,208,740,7.2,22.1,32.2,36.5,1.9,5
424,01,ATLANTIC,1960,HAMMONTON TOWN,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,208,740,7.2,22.1,32.2,36.5,1.9,5
439,01,ATLANTIC,2680,LINWOOD CITY,20.0,BELHAVEN MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,90,11,79,763,2.5,5.1,16.5,65.8,10.1,5
450,01,ATLANTIC,2680,LINWOOD CITY,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,90,11,79,763,2.5,5.1,16.5,65.8,10.1,5
461,01,ATLANTIC,3020,MARGATE CITY,10.0,EUGENE A. TIGHE MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,41,761,0,7.3,24.4,58.5,9.8,5
469,01,ATLANTIC,3020,MARGATE CITY,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,41,761,0,7.3,24.4,58.5,9.8,5
477,01,ATLANTIC,3480,MULLICA TWP,25.0,MULLICA TOWNSHIP MIDDLE SCHOOL,B,TOTAL,ALL STUDENTS,*,*,66,743,6.1,18.2,39.4,36.4,0,5
490,01,ATLANTIC,3480,MULLICA TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,66,743,6.1,18.2,39.4,36.4,0,5
503,01,ATLANTIC,3720,NORTHFIELD CITY,56.0,NORTHFIELD COMMUNITY MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,99,24,75,740,10.7,10.7,38.7,40,0,5
