GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1600000US3402350,3402350,"Avenel CDP, New Jersey",5139,148,71711,6841,54.8,4.1,58901,5007,16.5,3.0,68897,20604,0.0,0.6,-,**,24.2,3.2,93170,10390,0.0,0.6,-,**,2.5,1.5,68482,44604,2.0,1.5,95031,66814,12.0,2.4,68942,21343,46.8,3.4,58333,6418,1.0,0.9,42813,52014,38.4,4.4,76713,6336,42.6,4.3,81569,8053,18.0,2.5,34028,10926,3667,255,89263,9904,43.5,4.7,89006,14719,56.5,4.7,90244,14704,75.8,5.5,95167,4665,14.1,3.8,63882,11883,10.1,4.3,51472,14453,1472,226,37188,6641,52.8,8.2,32664,10917,47.2,8.1,28036,8557,5.6,4.0,78750,14152,47.2,8.2,46172,17940,40.1,8.8,36845,8681,7.1,4.5,78182,69015,42.8,(X),(X),(X),44.2,(X),(X),(X),36.3,(X),(X),(X)
1600000US3402440,3402440,"Avon-by-the-Sea borough, New Jersey",924,82,70336,8268,99.5,0.8,70243,8913,0.0,3.5,-,**,0.0,3.5,-,**,0.0,3.5,-,**,0.0,3.5,-,**,0.0,3.5,-,**,0.5,0.8,-,**,0.0,3.5,-,**,99.5,0.8,70243,8913,2.5,2.7,56250,19819,20.8,5.0,66667,11686,35.9,6.5,87000,22401,40.8,5.2,54432,14353,432,65,104375,19889,36.6,9.6,110500,68387,63.4,9.6,103625,20442,76.4,9.6,115000,33743,20.1,9.2,70660,10386,3.5,5.6,-,**,492,84,56250,11181,54.5,9.5,47321,11180,47.0,9.2,42250,9212,7.5,4.2,105125,25129,45.5,9.5,62500,8397,36.2,9.2,62708,16192,9.3,7.2,41875,55531,31.8,(X),(X),(X),45.1,(X),(X),(X),20.1,(X),(X),(X)
1600000US3402880,3402880,"Barclay CDP, New Jersey",1527,59,111283,8294,95.7,2.4,110559,7375,1.2,1.0,179500,73910,0.0,2.1,-,**,1.4,1.1,160625,19022,0.3,0.5,-,**,1.4,1.9,-,**,0.0,2.1,-,**,1.6,1.9,-,**,95.5,2.4,110625,7409,0.8,0.9,-,**,23.4,3.0,118920,18083,47.9,3.5,128571,20614,27.9,3.1,85962,13494,1271,77,121573,12230,38.1,4.0,132500,18604,61.9,4.0,115809,17420,91.7,3.7,127500,15427,7.0,3.4,66964,29491,1.3,1.0,178125,103153,256,63,58750,22642,57.4,12.8,53125,41596,50.4,13.7,38750,23874,7.0,5.3,180500,142770,42.6,12.8,60536,36973,36.7,14.3,56711,19904,5.9,5.7,121250,98086,22.6,(X),(X),(X),24.3,(X),(X),(X),14.1,(X),(X),(X)
1600000US3403040,3403040,"Barnegat CDP, New Jersey",1170,172,74833,17691,95.6,4.8,78872,16535,1.6,2.6,-,**,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,2.7,4.1,-,**,3.2,3.7,-,**,92.5,5.9,79207,19146,3.3,3.7,-,**,27.7,9.2,78110,18955,50.5,8.7,106949,16791,18.5,7.0,45156,14275,820,147,92344,28021,53.5,13.3,80625,25214,46.5,13.3,108506,22702,79.9,8.9,106250,20888,17.8,8.8,64643,36328,2.3,3.5,-,**,350,141,45234,14570,43.7,21.7,38378,10901,33.4,20.3,38537,5672,10.3,11.9,-,**,56.3,21.7,54148,44576,38.3,22.5,45263,39527,18.0,14.2,86583,254407,36.4,(X),(X),(X),38.4,(X),(X),(X),31.7,(X),(X),(X)
1600000US3403130,3403130,"Barnegat Light borough, New Jersey",293,55,80703,20193,96.6,5.2,81484,15481,0.0,10.5,-,**,0.0,10.5,-,**,0.0,10.5,-,**,0.0,10.5,-,**,3.4,5.2,-,**,0.0,10.5,-,**,3.4,5.2,-,**,96.6,5.2,81484,15481,0.0,10.5,-,**,2.7,3.5,-,**,41.3,9.0,94531,25656,56.0,9.6,73750,32607,170,38,95417,13490,11.8,10.0,108000,86063,88.2,10.0,94375,11867,94.7,4.7,97292,16213,5.3,4.7,70625,40530,0.0,17.3,-,**,123,44,43594,25869,56.9,19.4,33333,16627,54.5,19.0,32361,14784,2.4,3.5,-,**,43.1,19.4,59625,13034,27.6,19.4,56250,43289,15.4,14.9,-,**,47.8,(X),(X),(X),47.6,(X),(X),(X),48.0,(X),(X),(X)
1600000US3403250,3403250,"Barrington borough, New Jersey",2818,200,62283,11856,94.2,3.0,68110,8757,3.4,2.1,42000,11574,1.2,1.6,-,**,0.0,1.1,-,**,0.0,1.1,-,**,0.9,1.1,-,**,0.2,0.4,-,**,2.8,2.1,42308,56518,92.3,3.6,68140,8685,0.9,1.0,15625,76360,27.9,4.3,85078,16658,40.8,4.4,90324,12030,30.4,3.8,20786,9302,1663,129,85525,8548,38.8,6.4,89531,16612,61.2,6.4,82188,10716,75.7,7.3,102792,17113,20.1,6.0,41833,32148,4.2,3.9,86591,3804,1155,215,33750,12337,61.8,9.4,19943,4352,57.9,9.5,19513,2606,3.9,3.9,80417,22587,38.2,9.4,52962,9920,31.1,9.8,45352,9947,7.1,5.1,92037,61766,31.3,(X),(X),(X),33.3,(X),(X),(X),28.4,(X),(X),(X)
1600000US3403520,3403520,"Bay Head borough, New Jersey",459,45,92708,24168,99.8,0.9,92500,22505,0.0,6.8,-,**,0.0,6.8,-,**,0.0,6.8,-,**,0.0,6.8,-,**,0.0,6.8,-,**,0.2,0.9,-,**,1.5,2.6,-,**,98.3,2.8,91042,18385,0.0,6.8,-,**,11.3,4.4,142500,85503,43.4,6.9,123750,24256,45.3,5.4,83750,8444,276,38,131591,5709,22.5,6.0,130833,45511,77.5,6.0,131875,6932,90.2,4.5,133854,4675,7.6,3.7,77917,90185,2.2,2.2,-,**,183,43,58472,12385,56.8,12.5,41875,19805,55.2,13.0,42344,21443,1.6,2.2,-,**,43.2,12.5,93750,64795,29.0,10.6,86250,55981,14.2,9.8,195000,213443,26.6,(X),(X),(X),22.5,(X),(X),(X),31.1,(X),(X),(X)
1600000US3403580,3403580,"Bayonne city, New Jersey",25292,495,55224,2270,78.3,1.5,54401,2553,9.1,1.3,46250,11823,0.4,0.2,21838,46379,6.9,0.9,76377,9757,0.0,0.1,-,**,3.8,0.7,40893,25819,1.5,0.5,45966,34287,19.8,1.4,45512,3827,64.1,1.8,57160,3215,2.8,0.7,36190,3883,37.1,1.8,61455,5705,39.9,1.9,65480,5560,20.3,1.2,35130,3583,16361,445,62230,5954,46.8,2.4,53252,4163,53.2,2.4,70048,4517,60.8,2.9,80692,4394,28.9,2.5,37928,2545,10.3,1.9,51406,5461,8931,592,37972,3829,47.8,3.6,30041,3442,42.0,3.5,27482,2614,5.8,1.6,69111,9217,52.2,3.6,48750,5124,42.2,3.4,41796,6316,10.0,2.1,93934,10041,35.5,(X),(X),(X),36.9,(X),(X),(X),29.5,(X),(X),(X)
1600000US3403940,3403940,"Beach Haven borough, New Jersey",540,61,76731,25753,99.1,1.8,77212,27534,0.9,1.8,-,**,0.0,5.8,-,**,0.0,5.8,-,**,0.0,5.8,-,**,0.0,5.8,-,**,0.0,5.8,-,**,0.9,1.8,-,**,99.1,1.8,77212,27534,0.0,5.8,-,**,13.5,5.7,55156,35611,36.7,6.1,104167,13497,49.8,5.4,66250,20003,293,51,114375,18239,20.8,7.6,132813,31234,79.2,7.6,110833,22382,87.7,5.7,111458,14766,7.2,4.4,134063,103242,5.1,4.9,131125,21315,247,44,41635,12240,67.6,9.0,37917,13631,61.1,9.3,32813,15094,6.5,4.5,55625,19536,32.4,9.0,59000,10943,32.4,9.0,59000,10943,0.0,12.3,-,**,28.7,(X),(X),(X),31.1,(X),(X),(X),25.9,(X),(X),(X)
1600000US3404120,3404120,"Beach Haven West CDP, New Jersey",1866,210,82409,13856,99.4,1.1,82136,14600,0.0,1.7,-,**,0.0,1.7,-,**,0.6,1.1,-,**,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,3.9,3.4,90985,59419,95.5,3.6,81545,16273,0.0,1.7,-,**,16.6,6.7,81000,63099,40.4,8.0,107531,35343,43.0,7.2,66359,14177,1286,166,84574,24898,17.1,6.5,135872,81220,82.9,6.5,83085,15883,80.2,9.9,107097,12763,10.4,8.6,60313,29662,9.3,7.2,51607,62595,580,194,49936,26763,69.7,15.8,39848,23546,67.1,16.3,40917,27965,2.6,4.1,-,**,30.3,15.8,80273,32249,30.3,15.8,80273,32249,0.0,5.4,-,**,27.8,(X),(X),(X),26.7,(X),(X),(X),30.2,(X),(X),(X)
1600000US3404180,3404180,"Beachwood borough, New Jersey",3748,128,76279,4941,94.6,1.6,76846,4943,1.3,0.9,74028,41300,0.1,0.2,-,**,1.0,0.7,124643,27528,0.0,0.9,-,**,2.5,1.4,40938,6346,0.5,0.6,-,**,6.1,2.0,58625,32057,90.8,2.2,76809,5111,0.9,1.0,-,**,33.4,2.9,80507,9844,47.1,3.0,87131,7865,18.6,1.8,54167,4935,2777,118,81686,6577,43.1,3.7,80875,16069,56.9,3.7,82038,7313,77.9,4.0,98091,8581,14.6,3.3,52500,9332,7.5,2.9,59122,3815,971,141,51128,8206,53.9,9.4,51513,11868,46.8,8.5,44697,11643,7.1,4.6,81438,16757,46.1,9.4,50795,18369,35.3,9.6,45469,7390,10.8,6.0,86632,70225,28.8,(X),(X),(X),29.0,(X),(X),(X),26.3,(X),(X),(X)
1600000US3404252,3404252,"Beattystown CDP, New Jersey",1985,181,56670,3346,80.8,6.5,55560,4232,4.2,2.6,53333,75323,0.0,1.6,-,**,5.3,3.2,97896,87307,0.0,1.6,-,**,7.5,5.5,59713,5916,2.2,2.2,-,**,14.5,6.9,57125,14657,70.5,6.9,56130,7138,7.8,4.7,30885,43701,34.5,7.2,59196,5585,43.1,6.8,57250,19570,14.6,4.8,47813,35744,1228,179,71563,17772,48.2,8.4,77841,17682,51.8,8.4,54533,29575,77.4,7.9,75034,9165,17.7,8.1,53268,28234,5.0,4.1,44743,89181,757,171,47537,10367,55.4,15.0,48125,11685,34.2,11.0,44208,9801,21.1,14.3,57703,23554,44.6,15.0,44649,22559,38.2,13.9,43575,18842,6.5,9.4,-,**,26.9,(X),(X),(X),22.6,(X),(X),(X),33.9,(X),(X),(X)
1600000US3404400,3404400,"Beckett CDP, New Jersey",1686,151,98919,16415,84.0,4.6,101061,15522,9.3,4.2,100144,76614,0.0,1.9,-,**,0.5,0.9,-,**,0.0,1.9,-,**,4.3,3.6,54338,54728,1.8,1.8,-,**,5.0,3.9,84609,71192,82.7,4.9,100265,15792,0.8,1.2,-,**,29.4,6.0,102404,19369,60.3,6.7,102310,24674,9.5,3.8,52813,31064,1264,124,108889,11074,46.3,7.9,124879,17545,53.7,7.9,82750,23514,80.5,9.1,114375,14058,17.6,8.7,62628,40230,1.9,2.6,-,**,422,130,56184,11783,49.1,14.6,57102,18832,45.5,14.9,56250,18390,3.6,5.8,-,**,50.9,14.6,42422,42954,37.7,15.0,55391,41786,13.3,11.9,22258,92093,27.3,(X),(X),(X),31.0,(X),(X),(X),14.2,(X),(X),(X)
1600000US3404600,3404600,"Belford CDP, New Jersey",459,77,112063,48082,97.6,3.9,111375,47329,0.0,6.8,-,**,0.0,6.8,-,**,0.0,6.8,-,**,0.0,6.8,-,**,0.0,6.8,-,**,2.4,3.9,-,**,4.1,4.7,-,**,93.5,6.2,111313,45187,0.0,6.8,-,**,27.2,9.7,103375,32169,57.5,10.8,186058,72652,15.3,7.3,51250,65924,352,69,111000,29488,36.6,14.7,135114,94195,63.4,14.7,110938,28036,89.8,8.1,119643,46294,7.1,6.6,31094,46074,3.1,4.8,-,**,107,52,245125,305224,72.0,25.7,156094,269976,66.4,27.1,155156,261186,5.6,10.4,-,**,28.0,25.7,246250,279892,18.7,21.7,-,**,9.3,13.1,-,**,27.9,(X),(X),(X),33.2,(X),(X),(X),10.3,(X),(X),(X)
1600000US3404630,3404630,"Belle Mead CDP, New Jersey",50,27,134545,107559,80.0,28.0,133409,65950,0.0,41.9,-,**,0.0,41.9,-,**,20.0,28.0,-,**,0.0,41.9,-,**,0.0,41.9,-,**,0.0,41.9,-,**,0.0,41.9,-,**,80.0,28.0,133409,65950,0.0,41.9,-,**,20.0,28.0,-,**,40.0,40.6,-,**,40.0,43.0,-,**,50,27,134545,107559,38.0,39.6,-,**,62.0,39.6,134432,96631,100.0,41.9,134545,107559,0.0,41.9,-,**,0.0,41.9,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0.0,(X),(X),(X),0.0,(X),(X),(X),-,(X),(X),(X)
1600000US3404660,3404660,"Belleplain CDP, New Jersey",186,43,57000,33313,100.0,16.0,57000,33313,0.0,16.0,-,**,0.0,16.0,-,**,0.0,16.0,-,**,0.0,16.0,-,**,0.0,16.0,-,**,0.0,16.0,-,**,0.0,16.0,-,**,100.0,16.0,57000,33313,3.8,6.5,-,**,24.2,15.8,91641,52294,47.8,17.5,50568,25431,24.2,12.8,28438,27031,139,42,73942,27485,43.2,21.0,90469,25340,56.8,21.0,56250,18847,77.0,17.8,90703,25135,4.3,7.2,-,**,18.7,17.3,-,**,47,26,15250,9024,66.0,25.2,7250,20323,66.0,25.2,7250,20323,0.0,43.3,-,**,34.0,25.2,18125,54324,34.0,25.2,18125,54324,0.0,43.3,-,**,37.6,(X),(X),(X),39.6,(X),(X),(X),31.9,(X),(X),(X)
1600000US3404750,3404750,"Bellmawr borough, New Jersey",4531,216,50450,5161,88.3,2.7,51950,5728,3.6,1.9,40885,24358,0.2,0.3,-,**,4.3,1.6,53611,66536,0.0,0.7,-,**,3.4,1.3,56300,32982,0.2,0.4,-,**,5.8,1.8,48594,27271,85.5,2.9,52720,5767,2.6,1.5,22262,28836,33.7,3.1,55736,5882,33.1,3.1,70759,8284,30.5,2.4,33148,4031,2887,132,63323,7163,39.7,3.9,58969,8701,60.3,3.9,66336,8056,71.2,5.1,75536,6801,19.9,4.4,31918,11147,8.9,2.7,46538,18284,1644,236,33594,8271,55.6,6.6,26081,4646,49.5,7.1,22463,5938,6.1,3.0,70750,50488,44.4,6.6,43375,6155,32.4,6.4,39886,8261,12.0,4.7,57898,13009,28.8,(X),(X),(X),28.6,(X),(X),(X),28.7,(X),(X),(X)
1600000US3404930,3404930,"Belmar borough, New Jersey",2871,180,59557,9502,91.8,3.4,60341,9868,2.6,1.9,56724,24531,0.3,0.4,-,**,0.8,0.9,-,**,0.0,1.1,-,**,1.6,2.3,-,**,2.9,1.9,57500,53006,12.6,5.7,40804,57725,82.0,6.0,61335,8276,5.9,3.3,38462,10914,33.7,6.1,71510,12540,36.5,3.9,63371,16651,23.9,4.4,39688,19637,1223,106,93472,21983,33.9,7.2,77727,67792,66.1,7.2,99539,28098,75.8,6.8,107981,19751,15.8,5.9,50139,23975,8.4,4.0,42625,27310,1648,223,50388,6682,52.2,8.5,48125,11524,37.1,8.1,38611,12403,15.0,5.2,71288,8064,47.8,8.5,51542,8205,36.0,6.8,45547,10706,11.8,6.8,90301,9518,36.7,(X),(X),(X),42.7,(X),(X),(X),29.7,(X),(X),(X)
1600000US3404990,3404990,"Belvidere town, New Jersey",1106,58,59737,6123,96.3,2.3,60327,6016,0.5,0.7,-,**,0.0,2.9,-,**,0.6,1.1,-,**,0.0,2.9,-,**,0.7,0.8,-,**,1.9,1.7,27019,54168,1.8,1.7,85625,125139,94.8,2.7,60387,5830,2.0,1.7,43929,30471,29.0,5.0,72589,22211,46.0,4.9,66385,7311,23.0,3.6,37778,11461,658,59,67361,14660,41.5,7.7,72768,19883,58.5,7.7,66615,15524,81.2,7.1,78250,13344,13.2,6.8,41908,16419,5.6,3.8,45417,21393,448,74,42727,22137,50.9,10.7,32609,13788,42.0,11.0,26667,12503,8.9,5.8,56250,28180,49.1,10.7,55972,9654,34.4,10.9,52813,41509,14.7,7.7,93750,81021,21.4,(X),(X),(X),27.1,(X),(X),(X),13.2,(X),(X),(X)
1600000US3405170,3405170,"Bergenfield borough, New Jersey",9112,245,80365,6386,55.1,2.7,72911,10499,6.4,1.4,90969,28080,0.0,0.4,-,**,20.1,2.2,102331,19574,0.0,0.4,-,**,16.3,2.4,75551,13833,2.2,0.8,110526,59712,27.3,2.1,69695,18455,45.7,2.2,77083,7162,0.7,0.6,26071,13547,31.3,2.6,88111,14709,42.2,3.2,92989,5555,25.9,2.5,48813,6800,6876,264,91988,4406,40.8,2.8,93462,8106,59.2,2.8,91050,5627,77.2,2.9,101020,6289,17.2,2.8,52969,10882,5.5,1.8,54489,10813,2236,274,41111,6159,50.1,6.8,36538,13059,43.2,6.1,29447,5913,6.8,3.3,88711,12830,49.9,6.8,49688,19148,35.5,6.3,36042,11045,14.4,5.2,80375,16307,37.8,(X),(X),(X),36.5,(X),(X),(X),39.0,(X),(X),(X)
1600000US3405440,3405440,"Berlin borough, New Jersey",2572,133,76346,12110,91.2,3.2,82866,8641,3.8,2.1,"2,500-",***,0.7,1.1,-,**,0.9,1.0,-,**,0.0,1.3,-,**,2.4,2.0,56969,51326,0.9,2.0,-,**,5.0,3.0,56344,64909,88.2,3.6,83140,8408,0.0,1.3,-,**,27.4,4.4,101071,11965,44.8,4.6,87756,14522,27.7,3.5,39954,6329,1847,132,85065,10660,44.3,5.5,100255,26741,55.7,5.5,77885,19678,74.1,7.0,100611,16498,16.0,5.5,41471,13255,9.9,5.7,65948,42618,725,157,41292,19594,57.0,13.7,50268,22738,51.9,14.1,41875,20353,5.1,5.0,-,**,43.0,13.7,24792,45769,33.2,13.3,13608,24676,9.8,6.1,89018,46537,30.3,(X),(X),(X),30.3,(X),(X),(X),25.0,(X),(X),(X)
1600000US3405590,3405590,"Bernardsville borough, New Jersey",2767,203,103903,18193,93.1,1.8,103138,14142,0.0,1.2,-,**,0.0,1.2,-,**,4.1,1.3,227019,85308,0.0,1.2,-,**,2.9,1.4,58839,84080,0.0,1.2,-,**,7.0,2.9,76027,23284,88.9,3.0,104362,17525,1.2,1.6,-,**,24.7,5.1,110170,45860,47.5,5.0,146471,21311,26.7,4.0,85333,10875,2077,116,135811,25704,53.1,5.7,137708,25089,46.9,5.7,119250,47975,90.2,4.9,146360,18369,4.1,3.2,22438,54027,5.7,3.6,70417,46845,690,184,64938,13025,42.3,15.9,47941,23670,39.3,14.5,38897,21309,3.0,4.8,-,**,57.7,15.9,72500,10858,57.7,15.9,72500,10858,0.0,4.6,-,**,38.5,(X),(X),(X),36.5,(X),(X),(X),41.2,(X),(X),(X)
1600000US3405740,3405740,"Beverly city, New Jersey",950,64,52900,6684,65.9,6.1,62500,8951,22.4,6.5,48250,24759,0.0,3.4,-,**,0.0,3.4,-,**,0.0,3.4,-,**,1.1,0.9,-,**,10.6,5.5,29728,31083,2.2,1.5,45893,9170,64.7,6.1,63224,10165,1.8,1.5,63438,78797,33.6,5.6,54083,13051,44.7,5.1,62188,13800,19.9,3.5,25208,18165,667,48,54493,6520,47.8,7.0,51469,2905,52.2,7.0,63333,7059,51.0,7.3,69444,11273,36.1,7.8,50406,13199,12.9,6.7,31750,25759,283,76,33958,15861,48.8,12.8,30417,25440,37.8,11.9,16696,15744,11.0,7.1,80313,86767,51.2,12.8,39135,25484,42.8,13.9,37596,29320,8.5,5.7,69000,138563,28.6,(X),(X),(X),27.6,(X),(X),(X),31.1,(X),(X),(X)
1600000US3406025,3406025,"Blackwells Mills CDP, New Jersey",166,40,170441,128696,68.7,19.0,91250,139582,4.2,8.3,-,**,0.0,17.7,-,**,27.1,17.5,198646,161069,0.0,17.7,-,**,0.0,17.7,-,**,0.0,17.7,-,**,0.0,17.7,-,**,68.7,19.0,91250,139582,0.0,17.7,-,**,19.9,14.5,-,**,80.1,14.5,170515,162952,0.0,17.7,-,**,166,40,170441,128696,58.4,28.9,197813,263551,41.6,28.9,170221,118774,92.2,12.5,171397,102812,7.8,12.5,-,**,0.0,17.7,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,7.8,(X),(X),(X),7.8,(X),(X),(X),-,(X),(X),(X)
1600000US3406040,3406040,"Blackwood CDP, New Jersey",1564,144,67045,12129,93.8,3.4,72417,10881,5.4,3.7,32813,24210,0.0,2.1,-,**,0.8,1.2,-,**,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,2.1,2.7,-,**,91.7,4.1,70833,12252,0.0,2.1,-,**,30.2,5.6,85801,19501,47.4,6.0,76175,12367,22.4,4.9,41583,6982,1045,137,81106,8463,38.3,7.6,77656,16431,61.7,7.6,84866,9719,84.3,7.7,87101,4320,5.2,3.6,61563,31107,10.5,7.0,53500,27570,519,143,33688,12573,47.0,12.1,32500,13422,43.9,12.6,30278,11972,3.1,3.9,-,**,53.0,12.1,45250,43252,37.6,13.1,33281,35550,15.4,11.2,75461,81042,35.0,(X),(X),(X),36.7,(X),(X),(X),31.4,(X),(X),(X)
1600000US3406130,3406130,"Blairstown CDP, New Jersey",181,98,48841,1147,100.0,16.4,48841,1147,0.0,16.4,-,**,0.0,16.4,-,**,0.0,16.4,-,**,0.0,16.4,-,**,0.0,16.4,-,**,0.0,16.4,-,**,0.0,16.4,-,**,100.0,16.4,48841,1147,0.0,16.4,-,**,37.6,34.0,49074,18883,39.2,37.5,47276,39931,23.2,33.7,-,**,100,68,49815,27798,69.0,33.0,49097,4577,31.0,33.0,-,**,46.0,46.5,86429,35744,41.0,50.8,-,**,13.0,22.2,-,**,81,87,-,**,100.0,31.8,-,**,100.0,31.8,-,**,0.0,31.8,-,**,0.0,31.8,-,**,0.0,31.8,-,**,0.0,31.8,-,**,9.4,(X),(X),(X),17.0,(X),(X),(X),0.0,(X),(X),(X)
1600000US3406190,3406190,"Blawenburg CDP, New Jersey",138,62,166974,53929,65.9,22.5,155729,117922,0.0,20.8,-,**,0.0,20.8,-,**,34.1,22.5,235662,40783,0.0,20.8,-,**,0.0,20.8,-,**,0.0,20.8,-,**,0.0,20.8,-,**,65.9,22.5,155729,117922,0.0,20.8,-,**,34.8,24.2,209474,102426,12.3,23.6,-,**,52.9,27.6,99583,100981,129,65,180139,55454,50.4,29.4,235662,50514,49.6,29.4,99924,130556,74.4,34.3,208553,40467,25.6,34.3,-,**,0.0,22.0,-,**,9,14,-,**,100.0,98.9,-,**,100.0,98.9,-,**,0.0,98.9,-,**,0.0,98.9,-,**,0.0,98.9,-,**,0.0,98.9,-,**,42.8,(X),(X),(X),45.7,(X),(X),(X),0.0,(X),(X),(X)
1600000US3406340,3406340,"Bloomingdale borough, New Jersey",2829,170,73060,7545,97.3,1.8,72485,7436,0.0,1.1,-,**,0.0,1.1,-,**,1.7,1.3,49875,263791,0.0,1.1,-,**,0.3,0.7,-,**,0.7,1.1,-,**,3.4,2.0,75060,28888,94.2,2.5,72331,8769,0.7,1.2,-,**,26.7,4.5,93882,29850,47.1,4.4,82679,17309,25.5,3.9,55547,16648,1843,150,91691,18008,37.1,5.3,86389,29683,62.9,5.3,93162,20169,81.4,6.4,97981,17511,13.3,4.9,71250,23559,5.3,4.1,38125,70041,986,184,52045,5599,59.9,11.1,48750,15695,47.5,12.0,33581,17962,12.5,8.1,120104,48835,40.1,11.1,59044,23133,35.2,10.6,53945,12482,4.9,4.9,"250,000+",***,27.4,(X),(X),(X),29.5,(X),(X),(X),23.5,(X),(X),(X)
1600000US3406370,3406370,"Bloomsbury borough, New Jersey",304,47,80000,15180,96.1,5.0,76500,15206,0.7,1.1,-,**,0.0,10.1,-,**,0.0,10.1,-,**,3.0,4.8,-,**,0.0,10.1,-,**,0.3,0.7,-,**,6.3,6.4,52292,464722,92.8,6.5,80000,14503,4.9,4.5,25625,39966,27.3,10.7,107813,43035,53.9,13.3,84643,23506,13.8,6.0,61250,49572,218,43,92500,26064,44.5,14.4,109792,45411,55.5,14.4,69250,23809,85.3,8.4,101875,27453,8.7,6.7,37083,34009,6.0,6.1,68125,154198,86,30,57500,49243,43.0,17.9,20625,21252,38.4,18.1,17125,15513,4.7,7.0,-,**,57.0,17.9,72083,46179,43.0,16.7,60313,31233,14.0,16.2,-,**,19.7,(X),(X),(X),19.7,(X),(X),(X),19.8,(X),(X),(X)
1600000US3406490,3406490,"Bogota borough, New Jersey",2720,219,75957,4087,73.8,6.1,74250,8587,4.4,2.9,70083,34737,0.0,1.2,-,**,11.6,4.0,76034,7899,0.0,1.2,-,**,8.2,4.0,111250,82665,2.1,1.2,112188,50637,33.2,4.9,76510,12005,49.6,5.5,77083,17767,3.0,2.7,28077,29048,26.9,4.7,76373,3529,55.1,5.4,83333,15067,15.0,2.9,47348,31445,2014,163,83561,11978,45.6,5.7,77152,9093,54.4,5.7,92330,28275,77.5,5.3,92784,24371,17.2,5.1,33750,37973,5.3,3.0,92917,43979,706,180,32337,18148,62.6,12.3,30326,3973,49.4,11.6,29621,2370,13.2,8.3,61813,22779,37.4,12.3,55294,38670,31.4,12.4,42130,44419,5.9,4.5,64375,34236,33.6,(X),(X),(X),33.4,(X),(X),(X),33.0,(X),(X),(X)
